

This is a high resolution (resolving power=4000) Kurucz Vega model wavelength-extended to 303.2 microns.

Column 2 is the line blanketted emergent spectrum.

Column 3 is the unblanketted atmosphere's spectrum

A total error of 1.46% (global bias) can be assigned to the 2nd Column.


M. Cohen
26/05/1996
KURUCZ VEGA MODEL                       
TEFF  9400.K   log(GRAV)  3.900 TITLE SDSC GRID  [-0.5] i.e. metal poor
VTURB 0.0 KM/S      RESOLVING POWER 4000  Absolutely calibrated by M. Cohen (provided 01/06/96)

  Wavelength   F-lambda      F-lambda 
                (model)     (continuum)
   (microns)   W/cm2/um      W/cm2/um
   8.488960  2.208217E-16  2.210302E-16
   8.496180  2.200813E-16  2.202896E-16
   8.503401  2.193465E-16  2.195544E-16
   8.510639  2.186096E-16  2.188171E-16
   8.517890  2.178775E-16  2.180847E-16
   8.525150  2.171439E-16  2.173507E-16
   8.532420  2.164085E-16  2.166217E-16
   8.539710  2.156743E-16  2.158939E-16
   8.547009  2.149418E-16  2.151678E-16
   8.554320  2.142109E-16  2.144432E-16
   8.561640  2.134818E-16  2.137204E-16
   8.568980  2.127437E-16  2.129987E-16
   8.576330  2.119873E-16  2.122787E-16
   8.583691  2.112694E-16  2.115603E-16
   8.591070  2.105260E-16  2.108465E-16
   8.598451  2.097782E-16  2.101315E-16
   8.605849  2.090118E-16  2.094210E-16
   8.613259  2.082339E-16  2.087088E-16
   8.620690  2.074109E-16  2.080010E-16
   8.628130  2.065237E-16  2.072949E-16
   8.635580  2.055134E-16  2.065905E-16
   8.643040  2.042913E-16  2.058877E-16
   8.650519  2.026475E-16  2.051861E-16
   8.658010  2.001474E-16  2.044861E-16
   8.665510  1.969660E-16  2.037877E-16
   8.673030  1.993597E-16  2.030905E-16
   8.680559  2.001585E-16  2.023984E-16
   8.688100  2.002355E-16  2.017044E-16
   8.695650  1.999401E-16  2.010154E-16
   8.703219  1.994331E-16  2.003244E-16
   8.710800  1.987906E-16  1.996381E-16
   8.718400  1.980293E-16  1.989531E-16
   8.726000  1.971214E-16  1.982702E-16
   8.733620  1.959701E-16  1.975852E-16
   8.741260  1.943184E-16  1.969046E-16
   8.748910  1.915613E-16  1.962288E-16
   8.756570  1.852945E-16  1.955515E-16
   8.764240  1.856182E-16  1.948758E-16
   8.771930  1.899136E-16  1.942012E-16
   8.779630  1.911948E-16  1.935315E-16
   8.787350  1.914621E-16  1.928597E-16
   8.795071  1.912758E-16  1.921932E-16
   8.802820  1.908692E-16  1.915274E-16
   8.810571  1.903622E-16  1.908605E-16
   8.818340  1.897956E-16  1.901980E-16
   8.826130  1.891919E-16  1.895366E-16
   8.833920  1.885805E-16  1.888773E-16
   8.841730  1.879481E-16  1.882191E-16
   8.849560  1.873073E-16  1.875653E-16
   8.857400  1.866587E-16  1.869099E-16
   8.865250  1.860054E-16  1.862562E-16
   8.873111  1.853661E-16  1.856071E-16
   8.880990  1.847343E-16  1.849561E-16
   8.888889  1.841099E-16  1.843095E-16
   8.896800  1.834776E-16  1.836612E-16
   8.904719  1.828468E-16  1.830177E-16
   8.912661  1.822141E-16  1.823754E-16
   8.920610  1.815798E-16  1.817346E-16
   8.928571  1.809471E-16  1.810955E-16
   8.936550  1.803125E-16  1.804575E-16
   8.944540  1.796826E-16  1.798212E-16
   8.952550  1.790476E-16  1.791890E-16
   8.960570  1.784173E-16  1.785554E-16
   8.968611  1.777881E-16  1.779229E-16
   8.976660  1.771606E-16  1.772952E-16
   8.984731  1.765312E-16  1.766685E-16
   8.992809  1.759034E-16  1.760405E-16
   9.000900  1.752831E-16  1.754169E-16
   9.009009  1.746581E-16  1.747947E-16
   9.017130  1.740315E-16  1.741739E-16
   9.025270  1.734002E-16  1.735544E-16
   9.033420  1.727673E-16  1.729364E-16
   9.041590  1.721388E-16  1.723196E-16
   9.049769  1.715209E-16  1.717044E-16
   9.057970  1.709192E-16  1.710933E-16
   9.066179  1.703280E-16  1.704809E-16
   9.074410  1.697319E-16  1.698725E-16
   9.082650  1.691343E-16  1.692628E-16
   9.090910  1.685350E-16  1.686572E-16
   9.099179  1.679401E-16  1.680562E-16
   9.107470  1.673464E-16  1.674563E-16
   9.115769  1.667453E-16  1.668579E-16
   9.124090  1.660328E-16  1.662607E-16
   9.132420  1.654406E-16  1.656681E-16
   9.140770  1.648495E-16  1.650736E-16
   9.149130  1.642540E-16  1.644806E-16
   9.157510  1.636656E-16  1.638918E-16
   9.165900  1.630757E-16  1.633016E-16
   9.174310  1.624900E-16  1.627154E-16
   9.182740  1.619025E-16  1.621275E-16
   9.191179  1.613137E-16  1.615441E-16
   9.199630  1.607293E-16  1.609622E-16
   9.208099  1.601402E-16  1.603785E-16
   9.216590  1.595524E-16  1.597989E-16
   9.225090  1.589631E-16  1.592208E-16
   9.233610  1.583694E-16  1.586439E-16
   9.242140  1.577714E-16  1.580685E-16
   9.250690  1.571689E-16  1.574972E-16
   9.259260  1.565677E-16  1.569241E-16
   9.267839  1.560112E-16  1.563526E-16
   9.276441  1.554643E-16  1.557822E-16
   9.285049  1.549133E-16  1.552162E-16
   9.293679  1.543519E-16  1.546485E-16
   9.302330  1.537859E-16  1.540848E-16
   9.310990  1.532129E-16  1.535198E-16
   9.319660  1.526273E-16  1.529592E-16
   9.328361  1.520312E-16  1.523993E-16
   9.337070  1.514057E-16  1.518410E-16
   9.345790  1.507397E-16  1.512841E-16
   9.354540  1.499933E-16  1.507253E-16
   9.363299  1.490945E-16  1.501709E-16
   9.372070  1.478842E-16  1.496206E-16
   9.380860  1.460113E-16  1.490687E-16
   9.389670  1.422078E-16  1.485181E-16
   9.398500  1.436924E-16  1.479686E-16
   9.407340  1.451626E-16  1.474233E-16
   9.416201  1.455537E-16  1.468765E-16
   9.425071  1.454851E-16  1.463339E-16
   9.433960  1.451972E-16  1.457897E-16
   9.442870  1.447935E-16  1.452494E-16
   9.451799  1.443325E-16  1.447076E-16
   9.460740  1.438451E-16  1.441699E-16
   9.469700  1.433367E-16  1.436335E-16
   9.478670  1.428133E-16  1.430985E-16
   9.487670  1.422769E-16  1.425643E-16
   9.496679  1.417284E-16  1.420317E-16
   9.505700  1.411678E-16  1.415005E-16
   9.514750  1.405973E-16  1.409702E-16
   9.523809  1.400474E-16  1.404413E-16
   9.532889  1.395747E-16  1.399163E-16
   9.541981  1.391005E-16  1.393901E-16
   9.551100  1.386135E-16  1.388647E-16
   9.560230  1.381198E-16  1.383435E-16
   9.569380  1.376163E-16  1.378235E-16
   9.578540  1.371088E-16  1.373022E-16
   9.587730  1.366022E-16  1.367844E-16
   9.596930  1.360916E-16  1.362682E-16
   9.606151  1.355822E-16  1.357530E-16
   9.615380  1.350715E-16  1.352367E-16
   9.624640  1.345644E-16  1.347240E-16
   9.633910  1.340507E-16  1.342126E-16
   9.643200  1.335487E-16  1.337051E-16
   9.652510  1.330427E-16  1.331960E-16
   9.661839  1.325377E-16  1.326882E-16
   9.671180  1.320343E-16  1.321818E-16
   9.680540  1.315292E-16  1.316791E-16
   9.689919  1.310307E-16  1.311750E-16
   9.699320  1.305280E-16  1.306747E-16
   9.708740  1.300291E-16  1.301729E-16
   9.718170  1.295317E-16  1.296752E-16
   9.727630  1.290299E-16  1.291783E-16
   9.737100  1.285374E-16  1.286829E-16
   9.746590  1.280408E-16  1.281886E-16
   9.756100  1.275428E-16  1.276929E-16
   9.765630  1.270485E-16  1.272009E-16
   9.775170  1.265531E-16  1.267130E-16
   9.784740  1.260561E-16  1.262233E-16
   9.794320  1.255553E-16  1.257351E-16
   9.803920  1.250506E-16  1.252480E-16
   9.813540  1.245344E-16  1.247646E-16
   9.823179  1.240067E-16  1.242799E-16
   9.832840  1.234497E-16  1.237988E-16
   9.842520  1.228788E-16  1.233163E-16
   9.852220  1.224086E-16  1.228376E-16
   9.861930  1.220258E-16  1.223576E-16
   9.871670  1.216182E-16  1.218812E-16
   9.881420  1.211891E-16  1.214061E-16
   9.891200  1.207481E-16  1.209319E-16
   9.900990  1.202957E-16  1.204591E-16
   9.910800  1.198345E-16  1.199875E-16
   9.920630  1.193743E-16  1.195170E-16
   9.930490  1.189125E-16  1.190474E-16
   9.940360  1.184520E-16  1.185817E-16
   9.950250  1.179902E-16  1.181147E-16
   9.960160  1.175271E-16  1.176487E-16
   9.970090  1.170650E-16  1.171865E-16
   9.980040  1.166091E-16  1.167229E-16
   9.990009  1.161469E-16  1.162629E-16
  10.000000  1.157104E-16  1.158040E-16
  10.010010  1.152750E-16  1.153463E-16
  10.020041  1.148185E-16  1.148897E-16
  10.030089  1.143657E-16  1.144343E-16
  10.040160  1.139115E-16  1.139824E-16
  10.050250  1.134609E-16  1.135292E-16
  10.060360  1.130090E-16  1.130796E-16
  10.070490  1.125607E-16  1.126287E-16
  10.080650  1.121133E-16  1.121812E-16
  10.090820  1.116648E-16  1.117350E-16
  10.101009  1.112199E-16  1.112899E-16
  10.111219  1.107761E-16  1.108460E-16
  10.121460  1.103331E-16  1.104029E-16
  10.131710  1.098916E-16  1.099612E-16
  10.141991  1.094485E-16  1.095204E-16
  10.152280  1.090069E-16  1.090810E-16
  10.162600  1.085661E-16  1.086448E-16
  10.172940  1.081265E-16  1.082074E-16
  10.183300  1.076832E-16  1.077735E-16
  10.193680  1.072412E-16  1.073408E-16
  10.204080  1.067932E-16  1.069067E-16
  10.214500  1.063392E-16  1.064762E-16
  10.224950  1.058722E-16  1.060466E-16
  10.235410  1.053807E-16  1.056183E-16
  10.245900  1.048505E-16  1.051909E-16
  10.256411  1.042633E-16  1.047646E-16
  10.266940  1.038556E-16  1.043418E-16
  10.277491  1.035888E-16  1.039177E-16
  10.288071  1.032664E-16  1.034946E-16
  10.298660  1.029055E-16  1.030751E-16
  10.309280  1.025220E-16  1.026542E-16
  10.319920  1.021234E-16  1.022367E-16
  10.330580  1.017188E-16  1.018204E-16
  10.341260  1.013106E-16  1.014051E-16
  10.351970  1.009011E-16  1.009908E-16
  10.362690  1.004882E-16  1.005777E-16
  10.373441  1.000763E-16  1.001656E-16
  10.384220  9.966296E-17  9.975434E-17
  10.395010  9.924639E-17  9.934442E-17
  10.405830  9.882848E-17  9.893770E-17
  10.416670  9.840718E-17  9.852980E-17
  10.427530  9.797797E-17  9.812526E-17
  10.438410  9.753414E-17  9.771957E-17
  10.449320  9.706204E-17  9.731703E-17
  10.460250  9.653729E-17  9.691560E-17
  10.471200  9.589730E-17  9.651527E-17
  10.482180  9.498789E-17  9.611584E-17
  10.493179  9.337011E-17  9.571752E-17
  10.504200  8.970189E-17  9.532026E-17
  10.515250  9.284488E-17  9.492394E-17
  10.526320  9.352137E-17  9.452870E-17
  10.537410  9.358870E-17  9.413457E-17
  10.548519  9.341160E-17  9.374153E-17
  10.559660  9.313063E-17  9.335160E-17
  10.570820  9.279959E-17  9.296055E-17
  10.582009  9.244502E-17  9.257044E-17
  10.593220  9.208039E-17  9.218359E-17
  10.604450  9.170799E-17  9.179782E-17
  10.615710  9.133425E-17  9.141297E-17
  10.626990  9.095502E-17  9.102702E-17
  10.638300  9.057667E-17  9.064634E-17
  10.649630  9.019939E-17  9.026456E-17
  10.660980  8.982099E-17  8.988386E-17
  10.672360  8.944133E-17  8.950407E-17
  10.683760  8.906277E-17  8.912753E-17
  10.695190  8.868510E-17  8.875187E-17
  10.706639  8.830638E-17  8.837517E-17
  10.718110  8.792658E-17  8.800165E-17
  10.729610  8.754557E-17  8.762905E-17
  10.741139  8.715913E-17  8.725737E-17
  10.752690  8.676100E-17  8.688886E-17
  10.764259  8.634495E-17  8.651932E-17
  10.775861  8.589177E-17  8.615277E-17
  10.787490  8.536579E-17  8.578502E-17
  10.799140  8.469578E-17  8.542045E-17
  10.810809  8.442660E-17  8.505696E-17
  10.822510  8.432410E-17  8.469433E-17
  10.834240  8.409961E-17  8.433261E-17
  10.845990  8.381485E-17  8.397194E-17
  10.857759  8.349740E-17  8.361236E-17
  10.869571  8.316589E-17  8.325556E-17
  10.881390  8.282509E-17  8.289792E-17
  10.893250  8.248079E-17  8.254308E-17
  10.905129  8.213338E-17  8.218932E-17
  10.917030  8.178488E-17  8.183656E-17
  10.928960  8.143727E-17  8.148472E-17
  10.940920  8.108848E-17  8.113377E-17
  10.952900  8.074072E-17  8.078385E-17
  10.964911  8.039384E-17  8.043482E-17
  10.976951  8.004786E-17  8.008876E-17
  10.989010  7.970087E-17  7.974168E-17
  11.001100  7.935681E-17  7.939753E-17
  11.013220  7.901162E-17  7.905427E-17
  11.025360  7.866946E-17  7.871203E-17
  11.037530  7.828777E-17  7.837068E-17
  11.049720  7.794966E-17  7.803038E-17
  11.061950  7.761228E-17  7.769081E-17
  11.074201  7.727591E-17  7.735426E-17
  11.086470  7.693858E-17  7.701676E-17
  11.098781  7.660397E-17  7.668199E-17
  11.111111  7.627041E-17  7.634823E-17
  11.123469  7.593374E-17  7.601340E-17
  11.135860  7.559993E-17  7.567743E-17
  11.148270  7.526520E-17  7.534450E-17
  11.160710  7.492936E-17  7.501244E-17
  11.173180  7.459642E-17  7.468129E-17
  11.185679  7.426044E-17  7.435103E-17
  11.198210  7.392340E-17  7.402165E-17
  11.210760  7.358546E-17  7.369525E-17
  11.223340  7.324455E-17  7.336778E-17
  11.235960  7.289471E-17  7.304108E-17
  11.248590  7.253248E-17  7.271747E-17
  11.261260  7.213816E-17  7.239268E-17
  11.273960  7.165974E-17  7.207071E-17
  11.286679  7.094901E-17  7.174976E-17
  11.299440  6.935501E-17  7.142955E-17
  11.312220  6.716898E-17  7.111036E-17
  11.325030  6.964515E-17  7.079205E-17
  11.337870  6.996095E-17  7.047464E-17
  11.350740  6.987314E-17  7.015808E-17
  11.363640  6.965163E-17  6.984244E-17
  11.376559  6.938691E-17  6.952969E-17
  11.389520  6.909804E-17  6.921579E-17
  11.402510  6.880045E-17  6.890468E-17
  11.415530  6.849611E-17  6.859254E-17
  11.428571  6.818898E-17  6.828330E-17
  11.441650  6.787883E-17  6.797482E-17
  11.454750  6.756217E-17  6.766732E-17
  11.467890  6.724069E-17  6.736059E-17
  11.481060  6.690893E-17  6.705474E-17
  11.494250  6.655778E-17  6.674987E-17
  11.507481  6.616667E-17  6.644576E-17
  11.520741  6.567286E-17  6.614439E-17
  11.534030  6.491413E-17  6.584203E-17
  11.547339  6.473686E-17  6.554251E-17
  11.560691  6.483077E-17  6.524188E-17
  11.574070  6.470488E-17  6.494399E-17
  11.587490  6.448903E-17  6.464684E-17
  11.600929  6.423535E-17  6.435069E-17
  11.614401  6.396404E-17  6.405536E-17
  11.627911  6.368247E-17  6.376083E-17
  11.641440  6.339817E-17  6.346725E-17
  11.655010  6.311096E-17  6.317444E-17
  11.668611  6.282278E-17  6.288249E-17
  11.682240  6.253544E-17  6.259322E-17
  11.695910  6.224706E-17  6.230289E-17
  11.709599  6.195964E-17  6.201536E-17
  11.723330  6.167117E-17  6.172674E-17
  11.737090  6.138358E-17  6.144081E-17
  11.750880  6.109505E-17  6.115571E-17
  11.764710  6.080730E-17  6.087138E-17
  11.778560  6.051876E-17  6.058802E-17
  11.792450  6.023275E-17  6.030540E-17
  11.806380  5.995636E-17  6.002353E-17
  11.820330  5.968267E-17  5.974263E-17
  11.834320  5.940794E-17  5.946423E-17
  11.848340  5.913404E-17  5.918493E-17
  11.862400  5.885912E-17  5.890814E-17
  11.876480  5.858513E-17  5.863055E-17
  11.890611  5.831004E-17  5.835535E-17
  11.904759  5.803766E-17  5.808112E-17
  11.918950  5.776426E-17  5.780762E-17
  11.933170  5.749170E-17  5.753496E-17
  11.947430  5.721992E-17  5.726307E-17
  11.961720  5.695069E-17  5.699202E-17
  11.976049  5.668049E-17  5.672171E-17
  11.990410  5.641284E-17  5.645225E-17
  12.004800  5.615799E-17  5.618535E-17
  12.019231  5.589189E-17  5.591748E-17
  12.033690  5.562494E-17  5.565216E-17
  12.048190  5.535873E-17  5.538590E-17
  12.062731  5.509328E-17  5.512207E-17
  12.077290  5.482877E-17  5.485918E-17
  12.091901  5.456323E-17  5.459693E-17
  12.106540  5.429854E-17  5.433553E-17
  12.121210  5.403303E-17  5.407496E-17
  12.135920  5.376495E-17  5.381513E-17
  12.150670  5.349597E-17  5.355605E-17
  12.165450  5.323953E-17  5.329948E-17
  12.180269  5.299215E-17  5.304197E-17
  12.195120  5.274223E-17  5.278696E-17
  12.210010  5.249137E-17  5.253104E-17
  12.224940  5.223958E-17  5.227750E-17
  12.239901  5.198532E-17  5.202479E-17
  12.254900  5.173181E-17  5.177283E-17
  12.269940  5.147578E-17  5.152160E-17
  12.285009  5.121896E-17  5.127121E-17
  12.300120  5.095640E-17  5.102155E-17
  12.315269  5.068490E-17  5.077262E-17
  12.330460  5.039317E-17  5.052444E-17
  12.345679  5.004592E-17  5.027870E-17
  12.360940  4.954669E-17  5.003208E-17
  12.376240  4.851701E-17  4.978781E-17
  12.391570  4.729467E-17  4.954275E-17
  12.406950  4.860046E-17  4.929994E-17
  12.422360  4.875778E-17  4.905795E-17
  12.437810  4.865743E-17  4.881670E-17
  12.453300  4.847449E-17  4.857618E-17
  12.468830  4.826031E-17  4.833638E-17
  12.484389  4.802944E-17  4.809742E-17
  12.500000  4.778970E-17  4.786066E-17
  12.515639  4.753822E-17  4.762315E-17
  12.531330  4.726705E-17  4.738629E-17
  12.547050  4.695617E-17  4.715025E-17
  12.562810  4.653869E-17  4.691650E-17
  12.578620  4.579420E-17  4.668339E-17
  12.594460  4.549424E-17  4.644955E-17
  12.610340  4.579032E-17  4.621797E-17
  12.626260  4.576456E-17  4.598712E-17
  12.642230  4.562897E-17  4.575693E-17
  12.658231  4.544449E-17  4.552753E-17
  12.674270  4.524212E-17  4.529888E-17
  12.690360  4.502802E-17  4.507239E-17
  12.706480  4.481007E-17  4.484517E-17
  12.722651  4.458969E-17  4.462013E-17
  12.738850  4.436855E-17  4.439436E-17
  12.755099  4.414805E-17  4.417077E-17
  12.771390  4.392673E-17  4.394788E-17
  12.787720  4.370613E-17  4.372572E-17
  12.804100  4.348466E-17  4.350420E-17
  12.820510  4.326548E-17  4.328347E-17
  12.836969  4.304695E-17  4.306340E-17
  12.853470  4.282763E-17  4.284553E-17
  12.870009  4.261052E-17  4.262689E-17
  12.886600  4.239405E-17  4.241037E-17
  12.903231  4.217829E-17  4.219308E-17
  12.919900  4.196324E-17  4.197800E-17
  12.936610  4.174890E-17  4.176362E-17
  12.953370  4.153521E-17  4.154989E-17
  12.970170  4.132369E-17  4.133687E-17
  12.987010  4.111141E-17  4.112456E-17
  13.003901  4.089977E-17  4.091434E-17
  13.020830  4.068885E-17  4.070338E-17
  13.037809  4.047858E-17  4.049307E-17
  13.054831  4.026900E-17  4.028490E-17
  13.071900  4.006008E-17  4.007738E-17
  13.089010  3.985187E-17  3.987056E-17
  13.106160  3.964293E-17  3.966444E-17
  13.123361  3.943178E-17  3.945896E-17
  13.140599  3.920567E-17  3.925419E-17
  13.157889  3.898600E-17  3.905005E-17
  13.175230  3.875712E-17  3.884655E-17
  13.192611  3.853756E-17  3.864516E-17
  13.210040  3.836816E-17  3.844300E-17
  13.227509  3.818803E-17  3.824295E-17
  13.245030  3.799999E-17  3.804352E-17
  13.262600  3.780832E-17  3.784334E-17
  13.280210  3.761451E-17  3.764525E-17
  13.297870  3.741992E-17  3.744919E-17
  13.315580  3.722456E-17  3.725236E-17
  13.333330  3.702989E-17  3.705622E-17
  13.351130  3.683584E-17  3.686073E-17
  13.368980  3.664104E-17  3.666585E-17
  13.386880  3.644688E-17  3.647162E-17
  13.404830  3.625335E-17  3.627803E-17
  13.422820  3.606051E-17  3.608512E-17
  13.440861  3.586830E-17  3.589285E-17
  13.458950  3.567810E-17  3.570122E-17
  13.477090  3.548852E-17  3.551158E-17
  13.495280  3.529956E-17  3.532121E-17
  13.513510  3.510994E-17  3.513288E-17
  13.531800  3.492225E-17  3.494378E-17
  13.550139  3.473518E-17  3.475665E-17
  13.568520  3.454880E-17  3.457021E-17
  13.586960  3.436299E-17  3.438434E-17
  13.605440  3.417786E-17  3.419916E-17
  13.623981  3.399330E-17  3.401454E-17
  13.642560  3.380943E-17  3.383062E-17
  13.661201  3.362614E-17  3.364726E-17
  13.679890  3.344347E-17  3.346585E-17
  13.698630  3.326143E-17  3.328375E-17
  13.717420  3.308133E-17  3.310359E-17
  13.736259  3.290185E-17  3.292274E-17
  13.755160  3.272294E-17  3.274378E-17
  13.774099  3.254341E-17  3.256549E-17
  13.793099  3.236575E-17  3.238776E-17
  13.812150  3.218741E-17  3.221066E-17
  13.831260  3.200966E-17  3.203413E-17
  13.850420  3.182997E-17  3.185823E-17
  13.869630  3.164835E-17  3.168294E-17
  13.888889  3.146357E-17  3.150828E-17
  13.908210  3.126795E-17  3.133546E-17
  13.927580  3.105021E-17  3.116198E-17
  13.947000  3.084346E-17  3.099039E-17
  13.966480  3.073474E-17  3.081937E-17
  13.986010  3.059481E-17  3.064772E-17
  14.005600  3.044396E-17  3.047788E-17
  14.025250  3.028105E-17  3.030861E-17
  14.044940  3.011377E-17  3.014000E-17
  14.064700  2.994327E-17  2.997192E-17
  14.084510  2.976967E-17  2.980569E-17
  14.104370  2.958929E-17  2.963883E-17
  14.124290  2.938855E-17  2.947254E-17
  14.144270  2.913685E-17  2.930805E-17
  14.164310  2.871674E-17  2.914289E-17
  14.184401  2.771085E-17  2.897957E-17
  14.204550  2.845413E-17  2.881682E-17
  14.224750  2.850611E-17  2.865466E-17
  14.245009  2.841901E-17  2.849308E-17
  14.265340  2.828721E-17  2.833201E-17
  14.285710  2.814019E-17  2.817158E-17
  14.306150  2.798640E-17  2.801168E-17
  14.326651  2.783314E-17  2.785235E-17
  14.347200  2.767806E-17  2.769481E-17
  14.367821  2.752228E-17  2.753660E-17
  14.388491  2.736709E-17  2.738018E-17
  14.409220  2.721246E-17  2.722433E-17
  14.430010  2.705719E-17  2.706784E-17
  14.450871  2.690362E-17  2.691306E-17
  14.471780  2.674946E-17  2.675887E-17
  14.492750  2.659586E-17  2.660524E-17
  14.513790  2.644277E-17  2.645213E-17
  14.534880  2.629145E-17  2.629962E-17
  14.556040  2.613948E-17  2.614878E-17
  14.577260  2.598807E-17  2.599734E-17
  14.598540  2.583836E-17  2.584645E-17
  14.619880  2.568806E-17  2.569728E-17
  14.641290  2.553827E-17  2.554862E-17
  14.662760  2.538791E-17  2.539936E-17
  14.684290  2.523810E-17  2.525181E-17
  14.705880  2.508999E-17  2.510480E-17
  14.727540  2.494354E-17  2.495831E-17
  14.749260  2.479991E-17  2.481237E-17
  14.771049  2.465565E-17  2.466694E-17
  14.792900  2.451193E-17  2.452319E-17
