WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
     23387.09    0.01610371
     23387.47    0.01616399
     23387.83    0.01622029
     23388.19    0.01626162
     23388.55    0.01628967
     23388.94    0.01631952
     23389.29    0.01634743
     23389.68    0.01637729
     23390.04    0.01640744
     23390.42    0.01645943
     23390.78      0.016508
     23391.14    0.01655685
      23391.5    0.01660542
     23391.89    0.01665743
     23392.25    0.01658457
     23392.63    0.01644818
     23392.99     0.0163208
     23393.38    0.01618372
     23393.74    0.01605632
      23394.1    0.01594317
     23394.46    0.01586821
     23394.84    0.01578797
      23395.2    0.01571301
     23395.59    0.01563234
     23395.95    0.01555738
     23396.33    0.01567841
     23396.69    0.01582132
     23397.05    0.01596425
     23397.41    0.01610716
      23397.8    0.01626097
     23398.16    0.01629111
     23398.54    0.01616639
      23398.9    0.01604988
     23399.29    0.01592452
     23399.65      0.015808
     23400.01     0.0156922
     23400.37     0.0156193
     23400.75    0.01554123
     23401.11    0.01546792
     23401.47      0.015395
     23401.86    0.01531694
     23402.21    0.01526039
      23402.6    0.01521139
     23402.96    0.01516585
     23403.32    0.01512031
     23403.71    0.01507155
     23404.07     0.0150687
     23404.43    0.01525551
     23404.81    0.01545554
     23405.17    0.01564237
     23405.56    0.01584345
     23405.92    0.01603029
     23406.28     0.0159533
     23406.63    0.01579583
     23407.02    0.01562637
     23407.38    0.01546889
     23407.77    0.01530028
     23408.13    0.01521327
     23408.51    0.01526188
     23408.87    0.01530705
     23409.23    0.01535223
     23409.59    0.01539765
     23409.98    0.01544602
     23410.34    0.01543658
     23410.72    0.01542231
     23411.08    0.01540906
     23411.47    0.01539486
     23411.83    0.01538153
     23412.19    0.01531219
     23412.55    0.01519143
     23412.93    0.01506214
     23413.29    0.01494072
     23413.68    0.01481141
     23414.04    0.01470839
     23414.42    0.01476337
     23414.78    0.01481448
     23415.14    0.01486558
      23415.5    0.01491696
     23415.89    0.01497168
     23416.25    0.01508347
     23416.63    0.01523308
     23416.99    0.01537213
     23417.36    0.01551193
     23417.74    0.01566081
      23418.1      0.015722
     23418.46    0.01557935
     23418.85    0.01542744
     23419.21    0.01528555
     23419.57    0.01514287
     23419.95    0.01499094
     23420.31    0.01501145
      23420.7    0.01506098
     23421.06    0.01510702
     23421.42    0.01515332
      23421.8    0.01520261
     23422.16    0.01517242
     23422.52     0.0150488
     23422.91    0.01491716
     23423.27    0.01479353
     23423.65    0.01466187
     23424.02    0.01453779
     23424.38    0.01440455
     23424.76     0.0142619
     23425.12    0.01412793
     23425.48    0.01399468
     23425.87    0.01385129
     23426.23    0.01383185
     23426.61    0.01388274
     23426.97    0.01393003
     23427.33    0.01397732
     23427.72    0.01402822
     23428.08    0.01408184
     23428.44    0.01415863
     23428.82     0.0142404
     23429.19    0.01431719
     23429.57    0.01439897
     23429.93    0.01447577
     23430.29    0.01445044
     23430.68    0.01439774
     23431.04    0.01434825
      23431.4    0.01429903
     23431.78    0.01424605
     23432.14    0.01419835
      23432.5    0.01415274
     23432.89    0.01410417
     23433.25    0.01405855
     23433.63    0.01400997
       23434.    0.01396435
     23434.36    0.01395526
     23434.72    0.01394651
      23435.1     0.0139372
     23435.46    0.01392845
     23435.85    0.01391914
     23436.21    0.01393729
     23436.57    0.01397484
     23436.96    0.01401525
     23437.31    0.01405281
     23437.68    0.01409058
     23438.06     0.0140952
     23438.42    0.01392055
     23438.81    0.01373456
     23439.17    0.01355989
     23439.53    0.01338617
     23439.91    0.01319921
     23440.28    0.01319657
     23440.63    0.01324734
     23441.02    0.01330198
     23441.38    0.01335275
     23441.77    0.01340739
     23442.13    0.01344014
     23442.49    0.01343986
     23442.87    0.01343957
     23443.23    0.01343929
     23443.59      0.013439
     23443.98    0.01343871
     23444.34    0.01354934
     23444.73    0.01367392
     23445.09    0.01379091
     23445.45    0.01390728
     23445.83     0.0140325
      23446.2    0.01403812
     23446.55    0.01394956
     23446.92    0.01386051
      23447.3    0.01376566
     23447.66     0.0136766
     23448.05    0.01357328
     23448.41    0.01342589
     23448.79    0.01326727
     23449.15    0.01311987
     23449.52    0.01297165
     23449.88    0.01282343
     23450.26    0.01280152
     23450.62    0.01284097
     23451.01    0.01288319
     23451.37    0.01292242
     23451.76    0.01296464
     23452.12    0.01298744
     23452.48    0.01297531
     23452.84    0.01296318
     23453.22    0.01295027
     23453.58    0.01293815
     23453.97    0.01292516
     23454.33     0.0128697
     23454.69    0.01281005
     23455.08    0.01274621
     23455.44    0.01268688
      23455.8    0.01262723
     23456.19    0.01261307
     23456.54       0.01265
     23456.93    0.01268972
     23457.29    0.01272685
     23457.65    0.01276377
     23458.04    0.01279786
      23458.4    0.01278269
     23458.76     0.0127676
     23459.15    0.01275138
     23459.51     0.0127362
     23459.89    0.01271997
     23460.25    0.01276907
     23460.62    0.01284523
       23461.    0.01292677
     23461.36    0.01300253
     23461.72    0.01307871
     23462.11      0.013096
     23462.47    0.01295995
     23462.86    0.01281506
     23463.22    0.01267899
     23463.58    0.01254293
     23463.96    0.01239728
     23464.32     0.0123092
     23464.69    0.01222579
     23465.05    0.01214237
     23465.43    0.01205355
     23465.79    0.01197013
     23466.18    0.01195804
     23466.54    0.01202986
     23466.93    0.01210674
     23467.29    0.01217817
     23467.65       0.01225
     23468.01    0.01231421
     23468.39    0.01209021
     23468.76    0.01187984
     23469.14    0.01165468
      23469.5    0.01144429
     23469.89     0.0112191
     23470.25    0.01126297
     23470.61    0.01141843
     23470.97     0.0115739
     23471.36    0.01174029
     23471.72    0.01189493
     23472.11    0.01202331
     23472.47    0.01204848
     23472.83    0.01207365
     23473.21     0.0121006
     23473.58    0.01212577
     23473.94    0.01215081
     23474.32    0.01212407
     23474.68    0.01208906
     23475.07    0.01205157
     23475.43    0.01201656
     23475.79    0.01198173
     23476.18    0.01194025
     23476.54    0.01189712
      23476.9    0.01185399
     23477.29    0.01180781
     23477.65    0.01176466
     23478.04    0.01172114
     23478.39    0.01170527
     23478.76    0.01168931
     23479.14    0.01167223
      23479.5    0.01165627
     23479.87    0.01164031
     23480.23    0.01155431
     23480.61    0.01141768
     23480.97    0.01129071
     23481.36    0.01115407
     23481.72    0.01102639
     23482.11    0.01094624
     23482.47     0.0110086
     23482.83    0.01107098
     23483.19    0.01113335
     23483.58    0.01120011
     23483.94    0.01126216
     23484.32    0.01121044
     23484.69    0.01114078
     23485.07    0.01106622
     23485.43    0.01099655
     23485.79    0.01092688
     23486.16     0.0109998
     23486.54    0.01127814
      23486.9    0.01153823
     23487.29     0.0118166
     23487.65    0.01207671
     23488.04    0.01229989
      23488.4    0.01204924
     23488.76    0.01179994
     23489.12    0.01154926
     23489.51    0.01128097
     23489.87    0.01103027
     23490.26    0.01089188
     23490.62    0.01082467
       23491.    0.01075274
     23491.37    0.01068553
     23491.73    0.01061831
     23492.09    0.01059823
     23492.47    0.01073374
     23492.84    0.01086035
     23493.22    0.01099586
     23493.58    0.01112248
     23493.95    0.01124912
     23494.33    0.01125621
     23494.69    0.01124308
     23495.05    0.01122995
     23495.44     0.0112159
      23495.8    0.01120277
     23496.16    0.01113053
     23496.55    0.01097717
     23496.91    0.01083387
      23497.3    0.01068048
     23497.66    0.01053717
     23498.02    0.01041253
     23498.38    0.01058348
     23498.77    0.01076645
     23499.13    0.01093742
     23499.52     0.0111204
     23499.88    0.01129138
     23500.27    0.01135216
     23500.63    0.01135688
     23500.99     0.0113616
     23501.35    0.01136633
     23501.74    0.01137139
      23502.1    0.01135844
     23502.48    0.01129354
     23502.85    0.01123289
     23503.23    0.01116798
     23503.59    0.01110733
     23503.96    0.01104668
     23504.32    0.01108444
      23504.7    0.01113981
     23505.06    0.01119154
     23505.45    0.01124719
     23505.81    0.01129893
      23506.2    0.01121011
     23506.56    0.01100285
     23506.92    0.01079559
     23507.29    0.01058833
     23507.67    0.01036649
     23508.03    0.01017501
     23508.42    0.01013728
     23508.78    0.01010203
     23509.17     0.0100641
     23509.53    0.01002884
     23509.89   0.009993587
     23510.25   0.009991911
     23510.64    0.01000533
       23511.    0.01001786
     23511.36     0.0100304
     23511.75    0.01004382
     23512.11    0.01009216
      23512.5    0.01022995
     23512.86    0.01035939
     23513.22    0.01048814
     23513.61    0.01062594
     23513.97    0.01075469
     23514.33    0.01064784
     23514.72    0.01051122
     23515.08    0.01038356
     23515.47    0.01024625
     23515.83    0.01011859
     23516.19     0.0100351
     23516.55   0.009990829
     23516.94   0.009943444
      23517.3   0.009899176
     23517.69   0.009851553
     23518.05   0.009834655
     23518.44   0.009995745
      23518.8    0.01014626
     23519.16    0.01029678
     23519.52    0.01044732
     23519.91    0.01060924
     23520.27    0.01052561
     23520.66    0.01035315
     23521.02    0.01019201
     23521.41    0.01001955
     23521.77   0.009857532
     23522.13   0.009703324
     23522.49   0.009561335
     23522.88   0.009409362
     23523.24   0.009267364
     23523.63   0.009114621
     23523.99    0.00897261
     23524.38   0.009258295
     23524.74   0.009535824
      23525.1   0.009813364
     23525.46    0.01009241
     23525.85    0.01038946
     23526.21      0.010401
     23526.57    0.01022284
     23526.96    0.01003121
     23527.32   0.009853054
     23527.71   0.009662371
     23528.07   0.009550942
     23528.43   0.009716655
     23528.82   0.009893057
     23529.18    0.01005789
     23529.54    0.01022272
     23529.93    0.01040003
     23530.29    0.01029362
     23530.68    0.01011199
     23531.04   0.009941366
      23531.4   0.009771651
     23531.79   0.009590004
     23532.15   0.009548659
     23532.52   0.009684158
      23532.9   0.009828402
     23533.26   0.009963179
     23533.65    0.01010817
     23534.01    0.01023514
     23534.38    0.01016342
     23534.76    0.01008626
     23535.12    0.01001453
     23535.49   0.009942804
     23535.87   0.009866036
     23536.24   0.009831989
     23536.62   0.009817518
     23536.98   0.009803998
     23537.35   0.009790403
     23537.73   0.009775934
      23538.1   0.009717962
     23538.46   0.009535623
     23538.85   0.009341511
     23539.21   0.009160139
      23539.6   0.008965036
     23539.96   0.008783652
     23540.32   0.008977657
     23540.71   0.009240845
     23541.07   0.009485527
     23541.43   0.009730214
     23541.79   0.009976231
     23542.18    0.01007863
     23542.54    0.01000261
     23542.93   0.009920831
     23543.29   0.009844809
     23543.65   0.009768367
     23544.04   0.009692189
      23544.4   0.009661927
     23544.77   0.009631504
     23545.15   0.009599115
     23545.52   0.009568688
      23545.9   0.009536298
     23546.26   0.009434821
     23546.63   0.009306274
     23547.01    0.00916943
     23547.38   0.009040876
     23547.74   0.008913008
     23548.13   0.008832998
     23548.49   0.008869641
     23548.87   0.008908647
     23549.24   0.008945294
      23549.6   0.008981744
     23549.99   0.009020953
     23550.35   0.009216803
     23550.71    0.00941801
      23551.1   0.009634441
     23551.46   0.009835652
     23551.85     0.0100521
     23552.21   0.009958688
     23552.57   0.009653562
     23552.96   0.009328748
     23553.32   0.009023607
     23553.69   0.008720098
     23554.07   0.008473914
     23554.44   0.008564209
     23554.82   0.008660331
     23555.19   0.008750627
     23555.55   0.008840444
     23555.94   0.008937057
      23556.3   0.008979433
     23556.66   0.009011691
     23557.05   0.009046029
