WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     4119.005     0.9633623
     4119.182     0.9634399
      4119.36     0.9635186
     4119.539     0.9635972
     4119.715     0.9636748
     4119.894     0.9637533
     4120.073      0.963832
     4120.251     0.9639106
      4120.43     0.9639893
     4120.611     0.9640688
     4120.788     0.9641465
     4120.968      0.964226
     4121.145     0.9643038
     4121.324     0.9643824
     4121.502     0.9644611
     4121.679     0.9645386
      4121.86     0.9646183
     4122.037     0.9646961
     4122.215     0.9647747
     4122.394     0.9648534
      4122.57     0.9649309
      4122.75     0.9650097
     4122.928     0.9650884
     4123.104      0.965166
     4123.286     0.9652457
     4123.467     0.9653254
     4123.644     0.9654032
     4123.822     0.9654818
     4124.001     0.9655604
     4124.178     0.9656382
     4124.359     0.9657179
     4124.536     0.9657956
     4124.714     0.9658743
     4124.893      0.965953
     4125.072     0.9660318
     4125.251     0.9661104
     4125.428     0.9661882
     4125.606     0.9662669
     4125.786     0.9663457
     4125.962     0.9664235
     4126.141     0.9665021
      4126.32     0.9665809
     4126.501     0.9666606
     4126.678     0.9667384
     4126.859     0.9668181
     4127.036     0.9668959
     4127.215     0.9669745
     4127.394     0.9670534
     4127.573      0.967132
     4127.752     0.9672109
     4127.931     0.9672897
      4128.11     0.9673684
     4128.287     0.9674461
     4128.466     0.9675249
     4128.645     0.9676038
     4128.822     0.9676816
     4128.999     0.9677594
      4129.18      0.967839
     4129.359     0.9679179
     4129.538     0.9679967
     4129.715     0.9680746
     4129.896     0.9681543
     4130.073     0.9682323
     4130.254     0.9683119
     4130.431     0.9683896
     4130.613     0.9684696
      4130.79     0.9685474
     4130.971     0.9686273
     4131.148     0.9687051
     4131.327     0.9687839
     4131.506     0.9688628
     4131.683     0.9689406
     4131.862     0.9690194
     4132.042     0.9690982
     4132.219     0.9691762
       4132.4     0.9692559
     4132.577     0.9693339
     4132.756     0.9694127
     4132.936     0.9694917
     4133.115     0.9695705
     4133.294     0.9696493
     4133.471      0.969727
     4133.652      0.969807
      4133.83      0.969885
     4134.011      0.969965
      4134.19     0.9700438
      4134.37     0.9701226
     4134.547     0.9702007
     4134.726     0.9702795
     4134.905     0.9703583
     4135.083     0.9704363
     4135.262     0.9705152
     4135.441     0.9705939
     4135.621     0.9706731
       4135.8     0.9707519
     4135.977     0.9708298
     4136.156     0.9709087
     4136.335     0.9709876
     4136.515     0.9710667
     4136.694     0.9711455
     4136.876     0.9712254
     4137.056     0.9713045
     4137.235     0.9713833
     4137.412     0.9714613
     4137.592     0.9715404
     4137.771     0.9716192
     4137.948     0.9716972
     4138.127     0.9717761
     4138.307     0.9718552
     4138.489      0.971935
     4138.666      0.972013
     4138.843      0.972091
     4139.023     0.9721701
     4139.202     0.9722489
     4139.379     0.9723269
     4139.562      0.972407
     4139.739      0.972485
      4139.92     0.9725649
       4140.1     0.9726441
      4140.28     0.9727231
     4140.459     0.9728019
     4140.639      0.972881
     4140.816      0.972959
     4140.996     0.9730381
     4141.175     0.9731171
     4141.353     0.9731951
     4141.534      0.973275
     4141.712     0.9733532
     4141.892     0.9734323
     4142.071     0.9735112
     4142.249     0.9735894
     4142.428     0.9736684
     4142.608     0.9737475
     4142.788     0.9738265
     4142.967     0.9739054
     4143.149     0.9739855
     4143.326     0.9740635
     4143.508     0.9741436
     4143.686     0.9742218
     4143.866     0.9743009
     4144.045       0.97438
     4144.223      0.974458
       4144.4     0.9745362
     4144.582     0.9746161
     4144.762     0.9746951
     4144.942     0.9747745
     4145.119     0.9748524
     4145.299     0.9749314
     4145.479     0.9750106
     4145.656     0.9750887
     4145.838     0.9751689
     4146.021     0.9752491
     4146.198      0.975327
     4146.375     0.9754052
     4146.558     0.9754854
     4146.735     0.9755636
     4146.917     0.9756436
     4147.095     0.9757217
     4147.275     0.9758009
     4147.455       0.97588
     4147.634     0.9759591
     4147.814     0.9760383
     4147.992     0.9761165
     4148.172     0.9761956
     4148.352     0.9762747
     4148.529     0.9763529
     4148.709     0.9764322
     4148.889     0.9765112
     4149.071     0.9765913
     4149.249     0.9766696
     4149.431     0.9767497
     4149.609     0.9768279
     4149.789     0.9769072
     4149.969     0.9769864
     4150.149     0.9770387
     4150.329     0.9770856
     4150.507     0.9771318
     4150.689     0.9771791
     4150.867     0.9772254
     4151.047     0.9772722
     4151.227     0.9773189
     4151.405     0.9773652
     4151.584     0.9774119
     4151.765     0.9774588
     4151.945     0.9775056
     4152.125     0.9775525
     4152.303     0.9775987
     4152.485     0.9776461
     4152.663     0.9776923
     4152.845     0.9777398
     4153.023      0.977786
     4153.203     0.9778328
     4153.383     0.9778796
     4153.563     0.9779265
     4153.744     0.9779733
     4153.924     0.9780202
     4154.104      0.978067
     4154.282     0.9781132
     4154.462     0.9781601
     4154.642     0.9782069
      4154.82     0.9782531
     4155.002     0.9783006
      4155.18     0.9783468
      4155.36     0.9783937
     4155.541     0.9784406
     4155.721     0.9784875
     4155.901     0.9785343
     4156.079     0.9785806
     4156.262      0.978628
      4156.44     0.9786744
     4156.622     0.9787217
     4156.803     0.9787687
     4156.983     0.9788156
     4157.161     0.9788617
     4157.341     0.9789088
     4157.521     0.9789556
     4157.699     0.9790018
      4157.88     0.9790487
      4158.06     0.9790956
      4158.24     0.9791424
     4158.421     0.9791894
     4158.599     0.9792356
     4158.779     0.9792826
     4158.959     0.9793295
      4159.14     0.9793764
      4159.32     0.9794233
     4159.499     0.9794696
     4159.681     0.9795171
     4159.864     0.9795646
     4160.042     0.9796109
     4160.222     0.9796578
     4160.403     0.9797047
     4160.581     0.9797511
     4160.761     0.9797979
     4160.942     0.9798449
     4161.125     0.9798924
     4161.303     0.9799387
     4161.481     0.9799851
     4161.662      0.980032
     4161.842     0.9800788
      4162.02     0.9801252
     4162.203     0.9801728
     4162.381     0.9802191
     4162.562      0.980266
     4162.745     0.9803136
     4162.925     0.9803606
     4163.105     0.9804075
     4163.286     0.9804544
     4163.464     0.9805007
     4163.645     0.9805477
     4163.826     0.9805946
     4164.004      0.980641
     4164.187     0.9806887
     4164.365     0.9807349
     4164.548     0.9807824
     4164.727     0.9808289
     4164.905     0.9808753
     4165.085     0.9809222
     4165.266     0.9809692
     4165.447     0.9810162
     4165.627     0.9810631
      4165.81     0.9811106
     4165.989     0.9811571
     4166.169      0.981204
      4166.35      0.981251
     4166.531      0.981298
     4166.711      0.981345
      4166.89     0.9813913
     4167.068     0.9814377
     4167.251     0.9814852
     4167.432     0.9815323
     4167.613     0.9815793
     4167.791     0.9816257
     4167.972     0.9816726
     4168.153     0.9817197
     4168.331      0.981766
     4168.512     0.9818131
     4168.697     0.9818614
     4168.876     0.9819078
     4169.054     0.9819541
     4169.237     0.9820017
     4169.416     0.9820482
     4169.599     0.9820958
     4169.778     0.9821422
     4169.958     0.9821892
     4170.139     0.9822361
     4170.322     0.9822838
     4170.501     0.9823303
      4170.68     0.9823767
      4170.86     0.9824237
     4171.042     0.9824708
      4171.22     0.9825172
     4171.401     0.9825642
     4171.582     0.9826114
     4171.765      0.982659
     4171.944     0.9827054
     4172.127      0.982753
     4172.306     0.9827994
     4172.484      0.982846
     4172.667     0.9828936
     4172.846       0.98294
     4173.029     0.9829876
     4173.208     0.9830341
     4173.392     0.9830818
      4173.57     0.9831282
     4173.751     0.9831753
     4173.932     0.9832224
     4174.111     0.9832689
     4174.292     0.9833159
     4174.473      0.983363
     4174.652     0.9834095
     4174.835     0.9834571
     4175.014     0.9835036
     4175.197     0.9835513
     4175.376     0.9835978
      4175.56     0.9836454
     4175.738     0.9836919
     4175.919      0.983739
     4176.101     0.9837862
     4176.282     0.9838333
     4176.462     0.9838802
     4176.644     0.9839274
     4176.825     0.9839744
     4177.004     0.9840211
     4177.185     0.9840681
     4177.366     0.9841152
     4177.545     0.9841617
     4177.729     0.9842094
     4177.907     0.9842559
     4178.088      0.984303
      4178.27       0.98435
     4178.449     0.9843967
     4178.632     0.9844444
     4178.811     0.9844909
     4178.995     0.9845386
     4179.174     0.9845852
     4179.357     0.9846328
     4179.539     0.9846801
      4179.72     0.9847271
     4179.898     0.9847736
      4180.08     0.9848208
     4180.261     0.9848679
      4180.44     0.9849145
     4180.622     0.9849616
     4180.803     0.9850087
     4180.984     0.9850559
     4181.166     0.9851031
     4181.345     0.9851496
     4181.526     0.9851968
     4181.707     0.9852438
     4181.889      0.985291
      4182.07     0.9853382
     4182.249     0.9853847
     4182.433     0.9854324
     4182.616     0.9854802
     4182.795     0.9855268
     4182.977      0.985574
     4183.158     0.9856211
     4183.337     0.9856677
     4183.519     0.9857149
       4183.7     0.9857621
     4183.882     0.9858093
     4184.063     0.9858565
     4184.243     0.9859031
     4184.424     0.9859502
     4184.605     0.9859974
     4184.785      0.986044
     4184.966     0.9860913
     4185.147     0.9861383
     4185.329     0.9861856
     4185.513     0.9862333
     4185.694     0.9862806
     4185.876     0.9863278
     4186.058      0.986375
     4186.237     0.9864216
     4186.418     0.9864688
       4186.6     0.9865161
     4186.779     0.9865626
     4186.963     0.9866104
     4187.143      0.986657
     4187.326     0.9867048
     4187.505     0.9867514
     4187.685     0.9867981
     4187.867     0.9868454
     4188.048     0.9868926
     4188.228     0.9869392
     4188.412      0.986987
     4188.595     0.9870347
     4188.775     0.9870815
     4188.957     0.9871287
     4189.138     0.9871759
      4189.32     0.9872232
     4189.501     0.9872704
     4189.681      0.987317
     4189.862     0.9873642
     4190.044     0.9874115
     4190.226     0.9874588
     4190.408      0.987506
     4190.587     0.9875526
     4190.771     0.9876004
     4190.951     0.9876472
      4191.13     0.9876937
     4191.312     0.9877411
     4191.494     0.9877884
     4191.678     0.9878362
     4191.857     0.9878829
     4192.042     0.9879308
     4192.221     0.9879774
     4192.403     0.9880248
     4192.584     0.9880719
     4192.766     0.9881192
     4192.948     0.9881666
     4193.132     0.9882144
     4193.312     0.9882612
     4193.491     0.9883077
     4193.673     0.9883551
     4193.855     0.9884023
     4194.035      0.988449
     4194.217     0.9884964
     4194.398     0.9885436
     4194.583     0.9885916
     4194.762     0.9886382
     4194.947     0.9886862
     4195.126     0.9887329
     4195.306     0.9887796
      4195.49     0.9888275
      4195.67     0.9888742
     4195.854     0.9889221
     4196.034     0.9889688
     4196.218     0.9890167
     4196.398     0.9890634
      4196.58     0.9891107
     4196.762      0.989158
     4196.941     0.9892048
     4197.124     0.9892522
     4197.306     0.9892995
     4197.485     0.9893462
     4197.669     0.9893941
     4197.849     0.9894408
     4198.034     0.9894888
     4198.213     0.9895355
     4198.398     0.9895835
     4198.578     0.9896302
      4198.76     0.9896775
     4198.942     0.9897249
     4199.122     0.9897716
     4199.306     0.9898196
     4199.488      0.989867
      4199.67     0.9899143
      4199.85      0.989961
