WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
     4332.026  1.305279E-11
     4332.904  1.300829E-11
     4333.782  1.296375E-11
     4334.657  1.291933E-11
     4335.536  1.287477E-11
     4336.414  1.283020E-11
      4337.29  1.278574E-11
     4338.169  1.274114E-11
     4339.048  1.269652E-11
     4339.927  1.265191E-11
     4340.806  1.260738E-11
     4341.686  1.256288E-11
     4342.563  1.251851E-11
     4343.442  1.247399E-11
     4344.322  1.242948E-11
       4345.2  1.238508E-11
     4346.081  1.234055E-11
     4346.961  1.229603E-11
     4347.839  1.225163E-11
      4348.72  1.220710E-11
     4349.601  1.216258E-11
      4350.48  1.212008E-11
     4351.361  1.207907E-11
     4352.243  1.203805E-11
     4353.122  1.199711E-11
     4354.004  1.195604E-11
     4354.884  1.191508E-11
     4355.766  1.187398E-11
     4356.648  1.183288E-11
     4357.529  1.179186E-11
     4358.412  1.175073E-11
     4359.294  1.170959E-11
     4360.175  1.166873E-11
     4361.059  1.162853E-11
     4361.942  1.158830E-11
     4362.824  1.154819E-11
     4363.708  1.150796E-11
     4364.591  1.146773E-11
     4365.473  1.142758E-11
     4366.358  1.138731E-11
     4367.245  1.134694E-11
     4368.127  1.130678E-11
     4369.012  1.126647E-11
     4369.897  1.122620E-11
      4370.78  1.118730E-11
     4371.666  1.114851E-11
     4372.551  1.110969E-11
     4373.435  1.107097E-11
     4374.321  1.103213E-11
     4375.207  1.099328E-11
     4376.091  1.095454E-11
     4376.978  1.091568E-11
     4377.864  1.087681E-11
     4378.749  1.083803E-11
     4379.636  1.079916E-11
     4380.523  1.076108E-11
     4381.408  1.072365E-11
     4382.296  1.068612E-11
     4383.184  1.064859E-11
     4384.069  1.061115E-11
     4384.958  1.057359E-11
     4385.846  1.053605E-11
     4386.732  1.049858E-11
     4387.621  1.046101E-11
     4388.507  1.042353E-11
     4389.396  1.038594E-11
     4390.286  1.034897E-11
     4391.173  1.031339E-11
     4392.062  1.027774E-11
     4392.952  1.024204E-11
     4393.842  1.020635E-11
      4394.73  1.017073E-11
     4395.623  1.013493E-11
     4396.511  1.009930E-11
     4397.401  1.006357E-11
     4398.292  1.002781E-11
     4399.181  9.992168E-12
     4400.072  9.956409E-12
     4400.963  9.920904E-12
     4401.853  9.885477E-12
     4402.745  9.849937E-12
     4403.637  9.814401E-12
     4404.526  9.778964E-12
     4405.418  9.743439E-12
     4406.311  9.707899E-12
     4407.201  9.672454E-12
     4408.094  9.636894E-12
     4408.987  9.601335E-12
     4409.878  9.565881E-12
     4410.771  9.531887E-12
     4411.665  9.498147E-12
     4412.557  9.464480E-12
      4413.45  9.430739E-12
     4414.345  9.396967E-12
     4415.236  9.363300E-12
     4416.131  9.329520E-12
     4417.025  9.295746E-12
     4417.918  9.262036E-12
     4418.813  9.228244E-12
     4419.706  9.194519E-12
     4420.601  9.161671E-12
     4421.497  9.129255E-12
      4422.39  9.096944E-12
     4423.286  9.064525E-12
     4424.185  9.032016E-12
     4425.081  8.999571E-12
     4425.975  8.967221E-12
     4426.872  8.934785E-12
     4427.766  8.902417E-12
     4428.663  8.869959E-12
     4429.561  8.837486E-12
     4430.456  8.805842E-12
     4431.353  8.774834E-12
     4432.251  8.743805E-12
     4433.146  8.712859E-12
     4434.044  8.681826E-12
     4434.943  8.650777E-12
     4435.839  8.619818E-12
     4436.737  8.588763E-12
     4437.636  8.557690E-12
     4438.533  8.526701E-12
     4439.432  8.495606E-12
     4440.332  8.464754E-12
     4441.229  8.434403E-12
     4442.128  8.403956E-12
     4443.026  8.373593E-12
     4443.926  8.343134E-12
     4444.826  8.312694E-12
     4445.727  8.282223E-12
     4446.625  8.251854E-12
     4447.526  8.221389E-12
     4448.427  8.190907E-12
     4449.326  8.160528E-12
     4450.227  8.130455E-12
     4451.126  8.101643E-12
     4452.028  8.072755E-12
     4452.933  8.043786E-12
     4453.832  8.014974E-12
     4454.734  7.986067E-12
     4455.637  7.957144E-12
     4456.537  7.928313E-12
      4457.44  7.899387E-12
     4458.343  7.870446E-12
     4459.244  7.841582E-12
     4460.147  7.812825E-12
     4461.051  7.785020E-12
     4461.952  7.757274E-12
     4462.856  7.729439E-12
      4463.76  7.701616E-12
     4464.662  7.673854E-12
     4465.567  7.646002E-12
     4466.472  7.618147E-12
     4467.374  7.590368E-12
     4468.279  7.562514E-12
     4469.184  7.534644E-12
     4470.087  7.506932E-12
     4470.993  7.480089E-12
     4471.898  7.453231E-12
     4472.802  7.426432E-12
     4473.708  7.399559E-12
     4474.615  7.372688E-12
     4475.519  7.345892E-12
     4476.425  7.319011E-12
     4477.333  7.292110E-12
     4478.237  7.265295E-12
     4479.144  7.238393E-12
     4480.052  7.211541E-12
     4480.959  7.185732E-12
     4481.867  7.159930E-12
     4482.775  7.134121E-12
     4483.681  7.108374E-12
     4484.589  7.082538E-12
     4485.495  7.056783E-12
     4486.404  7.030949E-12
     4487.313  7.005099E-12
      4488.22  6.979318E-12
     4489.129  6.953469E-12
     4490.039  6.927661E-12
     4490.948  6.903178E-12
     4491.855  6.878764E-12
     4492.766  6.854264E-12
     4493.673  6.829830E-12
     4494.583  6.805325E-12
     4495.494  6.780800E-12
     4496.402  6.756342E-12
     4497.313  6.731805E-12
     4498.225  6.707260E-12
     4499.133  6.682782E-12
     4500.045  6.657975E-12
     4500.957  6.628496E-12
     4501.866  6.599105E-12
     4502.778  6.569616E-12
      4503.69  6.540128E-12
       4504.6  6.510705E-12
     4505.513  6.481210E-12
     4506.425  6.451717E-12
     4507.336  6.422285E-12
     4508.249  6.392781E-12
      4509.16  6.363343E-12
     4510.076  6.333869E-12
      4510.99  6.305823E-12
     4511.904  6.277757E-12
     4512.815  6.249768E-12
     4513.729  6.221710E-12
     4514.644  6.193642E-12
     4515.556  6.165644E-12
     4516.471  6.137562E-12
     4517.383  6.109569E-12
     4518.299  6.081474E-12
     4519.214  6.053398E-12
     4520.127  6.025628E-12
     4521.043  5.999323E-12
     4521.959  5.973021E-12
     4522.873  5.946782E-12
     4523.789  5.920475E-12
     4524.705  5.894148E-12
      4525.62  5.867873E-12
     4526.536  5.841544E-12
     4527.454  5.815183E-12
     4528.368  5.788904E-12
     4529.286  5.762539E-12
     4530.203  5.736439E-12
     4531.119  5.711335E-12
     4532.037  5.686158E-12
     4532.955  5.660980E-12
     4533.871  5.635859E-12
     4534.789  5.610670E-12
     4535.708  5.585475E-12
     4536.624  5.560330E-12
     4537.543  5.535107E-12
     4538.462  5.509897E-12
     4539.382  5.484670E-12
     4540.302  5.459882E-12
     4541.219  5.436098E-12
     4542.139  5.412221E-12
     4543.059  5.388355E-12
     4543.979  5.364476E-12
     4544.897  5.340657E-12
     4545.818  5.316754E-12
     4546.739  5.292852E-12
     4547.658  5.268998E-12
      4548.58  5.245075E-12
     4549.499  5.221213E-12
      4550.42  5.197630E-12
     4551.342  5.174443E-12
     4552.262  5.151304E-12
     4553.184  5.128121E-12
     4554.106  5.104910E-12
     4555.026  5.081777E-12
     4555.949  5.058572E-12
     4556.872  5.035363E-12
     4557.793  5.012208E-12
     4558.716  4.988989E-12
      4559.64  4.965772E-12
     4560.561  4.943406E-12
     4561.485  4.921493E-12
     4562.409  4.899567E-12
     4563.331  4.877699E-12
     4564.255  4.855771E-12
      4565.18  4.833832E-12
     4566.103  4.811948E-12
     4567.028  4.789994E-12
     4567.953  4.768050E-12
     4568.878  4.746083E-12
     4569.804  4.724126E-12
     4570.729  4.702924E-12
     4571.653  4.681968E-12
      4572.58  4.660960E-12
     4573.506  4.639952E-12
      4574.43  4.619001E-12
     4575.356  4.597980E-12
     4576.281  4.577003E-12
     4577.208  4.555983E-12
     4578.135  4.534952E-12
     4579.063  4.513906E-12
     4579.988  4.492920E-12
     4580.916  4.472740E-12
     4581.844  4.452557E-12
      4582.77  4.432431E-12
     4583.698  4.412254E-12
     4584.625  4.392121E-12
     4585.553  4.371933E-12
     4586.482  4.351736E-12
     4587.409  4.331606E-12
     4588.338  4.311400E-12
     4589.268  4.291206E-12
     4590.195  4.271297E-12
     4591.125  4.252228E-12
     4592.055  4.233159E-12
     4592.983  4.214138E-12
     4593.914  4.195057E-12
     4594.844  4.175972E-12
     4595.772  4.156939E-12
     4596.704  4.137846E-12
     4597.637  4.118703E-12
     4598.566  4.099649E-12
     4599.498  4.080545E-12
      4600.43  4.061835E-12
     4601.359  4.043621E-12
     4602.292  4.025358E-12
     4603.224  4.007097E-12
     4604.154  3.988872E-12
     4605.087  3.970593E-12
      4606.02  3.952324E-12
      4606.95  3.934089E-12
     4607.884  3.915800E-12
     4608.814  3.897565E-12
     4609.749  3.879267E-12
     4610.682  3.861726E-12
     4611.616  3.844453E-12
     4612.548  3.827223E-12
     4613.482  3.809936E-12
     4614.417  3.792649E-12
      4615.35  3.775398E-12
     4616.285  3.758098E-12
     4617.217  3.740842E-12
     4618.153  3.723531E-12
     4619.088  3.706223E-12
     4620.021  3.688966E-12
     4620.958  3.672200E-12
     4621.894  3.655435E-12
     4622.828  3.638706E-12
     4623.764  3.621935E-12
     4624.701  3.605165E-12
     4625.635  3.588434E-12
     4626.572  3.571660E-12
     4627.512  3.554833E-12
     4628.447  3.538096E-12
     4629.385  3.521315E-12
     4630.323  3.504918E-12
     4631.258  3.489307E-12
     4632.197  3.473646E-12
     4633.135  3.457982E-12
     4634.071  3.442359E-12
      4635.01  3.426691E-12
     4635.949  3.411004E-12
     4636.886  3.395368E-12
     4637.825  3.379679E-12
     4638.765  3.363991E-12
     4639.702  3.348338E-12
     4640.642  3.333061E-12
     4641.582  3.317993E-12
      4642.52  3.302957E-12
      4643.46  3.287880E-12
     4644.398  3.272841E-12
     4645.339  3.257753E-12
     4646.281  3.242660E-12
     4647.222  3.227565E-12
     4648.161  3.212518E-12
     4649.103  3.197415E-12
     4650.044  3.182345E-12
     4650.984  3.167989E-12
     4651.926  3.153587E-12
     4652.866  3.139222E-12
     4653.809  3.124820E-12
     4654.751  3.110410E-12
     4655.692  3.096036E-12
     4656.635  3.081619E-12
     4657.581  3.067163E-12
     4658.522  3.052774E-12
     4659.466  3.038355E-12
      4660.41  3.024227E-12
     4661.352  3.010542E-12
     4662.296  2.996813E-12
     4663.241  2.983074E-12
     4664.183  2.969381E-12
     4665.127  2.955644E-12
     4666.073  2.941900E-12
     4667.016  2.928191E-12
     4667.961  2.914443E-12
     4668.907  2.900691E-12
      4669.85  2.886975E-12
     4670.796  2.873787E-12
     4671.743  2.860710E-12
     4672.687  2.847664E-12
     4673.633  2.834583E-12
      4674.58  2.821490E-12
     4675.524  2.808437E-12
     4676.472  2.795342E-12
     4677.417  2.782279E-12
     4678.364  2.769177E-12
     4679.312  2.756075E-12
      4680.26  2.743097E-12
     4681.206  2.730483E-12
     4682.154  2.717837E-12
     4683.103  2.705183E-12
     4684.049  2.692565E-12
     4684.998  2.679916E-12
     4685.944  2.667294E-12
     4686.894  2.654641E-12
     4687.846  2.641947E-12
     4688.793  2.629321E-12
     4689.743  2.616665E-12
     4690.693  2.604586E-12
     4691.641  2.592754E-12
     4692.591  2.580891E-12
     4693.542  2.569021E-12
      4694.49  2.557175E-12
     4695.441  2.545302E-12
     4696.393  2.533416E-12
     4697.341  2.521568E-12
     4698.293  2.509681E-12
     4699.245  2.497795E-12
     4700.194  2.486053E-12
     4701.146  2.474749E-12
     4702.099  2.463444E-12
     4703.049  2.452162E-12
     4704.001  2.440850E-12
     4704.955  2.429532E-12
     4705.905  2.418244E-12
     4706.859  2.406918E-12
     4707.812  2.395590E-12
     4708.764  2.384292E-12
     4709.717  2.372963E-12
     4710.669  2.361927E-12
     4711.624  2.350971E-12
     4712.578  2.340015E-12
      4713.53  2.329088E-12
     4714.485  2.318135E-12
      4715.44  2.307177E-12
     4716.396  2.296214E-12
     4717.351  2.285251E-12
     4718.307  2.274288E-12
      4719.26  2.263355E-12
     4720.216  2.252536E-12
     4721.172  2.242216E-12
     4722.126  2.231923E-12
     4723.083  2.221602E-12
      4724.04  2.211283E-12
     4724.994  2.200982E-12
     4725.952  2.190650E-12
     4726.909  2.180319E-12
     4727.864  2.170016E-12
     4728.822  2.159678E-12
      4729.78  2.149337E-12
     4730.735  2.139321E-12
     4731.694  2.129364E-12
     4732.652  2.119407E-12
     4733.609  2.109470E-12
     4734.568  2.099510E-12
     4735.527  2.089549E-12
     4736.484  2.079609E-12
     4737.443  2.069644E-12
     4738.403  2.059681E-12
      4739.36  2.049738E-12
     4740.321  2.039962E-12
     4741.281  2.030584E-12
     4742.239  2.021223E-12
       4743.2  2.011834E-12
     4744.161  2.002444E-12
     4745.119  1.993077E-12
     4746.081  1.983681E-12
      4747.04  1.974309E-12
     4748.004  1.964882E-12
     4748.966  1.955482E-12
     4749.928  1.946078E-12
     4750.887  1.937144E-12
      4751.85  1.928213E-12
     4752.812  1.919286E-12
     4753.773  1.910377E-12
     4754.736  1.901444E-12
     4755.697  1.892527E-12
      4756.66  1.883588E-12
     4757.624  1.874644E-12
     4758.585  1.865726E-12
     4759.549  1.856776E-12
     4760.513  1.847996E-12
     4761.475  1.839380E-12
      4762.44  1.830737E-12
     4763.405  1.822094E-12
     4764.367  1.813475E-12
     4765.333  1.804830E-12
     4766.298  1.796185E-12
     4767.261  1.787562E-12
     4768.227  1.778912E-12
     4769.192  1.770264E-12
     4770.156  1.761703E-12
     4771.123  1.753479E-12
     4772.089  1.745249E-12
     4773.053  1.737045E-12
     4774.021  1.728813E-12
     4774.988  1.720582E-12
     4775.952  1.712373E-12
      4776.92  1.704138E-12
     4777.888  1.695903E-12
     4778.855  1.687667E-12
     4779.824  1.679428E-12
      4780.79  1.671542E-12
     4781.758  1.663708E-12
     4782.727  1.655874E-12
     4783.696  1.648040E-12
     4784.662  1.640226E-12
     4785.632  1.632384E-12
     4786.601  1.624546E-12
     4787.568  1.616725E-12
     4788.538  1.608884E-12
     4789.506  1.601058E-12
     4790.476  1.593376E-12
     4791.447  1.585859E-12
     4792.415  1.578366E-12
     4793.386  1.570847E-12
     4794.357  1.563328E-12
     4795.325  1.555833E-12
     4796.297  1.548311E-12
     4797.269  1.540790E-12
     4798.238  1.533289E-12
      4799.21  1.525766E-12
     4800.182  1.518341E-12
     4801.152  1.511359E-12
     4802.125  1.504351E-12
     4803.098  1.497346E-12
     4804.068  1.490358E-12
     4805.042  1.483343E-12
     4806.015  1.476332E-12
     4806.986  1.469333E-12
      4807.96  1.462313E-12
     4808.934  1.455294E-12
     4809.908  1.448268E-12
     4810.882  1.441513E-12
     4811.857  1.434782E-12
      4812.83  1.428064E-12
     4813.804  1.421332E-12
      4814.78  1.414593E-12
     4815.752  1.407872E-12
     4816.728  1.401131E-12
     4817.701  1.394407E-12
     4818.677  1.387662E-12
     4819.654  1.380913E-12
      4820.63  1.374328E-12
     4821.604  1.367845E-12
     4822.581  1.361343E-12
     4823.558  1.354844E-12
     4824.532  1.348359E-12
      4825.51  1.341853E-12
     4826.485  1.335365E-12
     4827.462  1.328861E-12
      4828.44  1.322353E-12
     4829.416  1.315862E-12
     4830.395  1.309494E-12
     4831.373  1.303336E-12
      4832.35  1.297190E-12
     4833.329  1.291028E-12
     4834.308  1.284866E-12
     4835.284  1.278721E-12
     4836.264  1.272553E-12
     4837.244  1.266387E-12
     4838.221  1.260234E-12
     4839.201  1.254065E-12
     4840.184  1.247929E-12
     4841.162  1.242039E-12
     4842.143  1.236132E-12
     4843.124  1.230225E-12
     4844.103  1.224334E-12
     4845.084  1.218423E-12
     4846.065  1.212513E-12
     4847.044  1.206619E-12
     4848.026  1.200707E-12
     4849.009  1.194792E-12
     4849.988  1.188895E-12
     4850.971  1.183316E-12
     4851.951  1.177757E-12
     4852.934  1.172182E-12
     4853.917  1.166602E-12
     4854.901  1.161022E-12
     4855.882  1.155457E-12
     4856.865  1.149876E-12
      4857.85  1.144290E-12
     4858.831  1.138721E-12
     4859.815  1.133133E-12
     4860.797  1.127794E-12
     4861.782  1.122497E-12
     4862.767  1.117193E-12
      4863.75  1.111905E-12
     4864.735  1.106599E-12
      4865.72  1.101294E-12
     4866.704  1.095999E-12
     4867.689  1.090689E-12
     4868.675  1.085379E-12
     4869.659  1.080079E-12
     4870.646  1.074892E-12
     4871.635  1.069761E-12
      4872.62  1.064654E-12
     4873.606  1.059535E-12
     4874.594  1.054411E-12
     4875.579  1.049302E-12
     4876.567  1.044178E-12
     4877.555  1.039054E-12
      4878.54  1.033942E-12
     4879.528  1.028815E-12
     4880.517  1.023808E-12
     4881.503  1.018925E-12
     4882.492  1.014026E-12
     4883.481  1.009127E-12
     4884.468  1.004243E-12
     4885.458  9.993408E-13
     4886.444  9.944543E-13
     4887.435  9.895510E-13
     4888.425  9.846478E-13
     4889.413  9.797569E-13
     4890.403  9.749528E-13
     4891.394  9.702914E-13
     4892.385  9.656281E-13
     4893.373  9.609780E-13
     4894.365  9.563121E-13
     4895.354  9.516604E-13
     4896.345  9.469943E-13
     4897.337  9.423282E-13
     4898.327  9.376717E-13
     4899.319  9.330043E-13
     4900.312  9.283962E-13
     4901.302  9.239357E-13
     4902.294  9.194642E-13
     4903.291  9.149779E-13
     4904.281  9.105161E-13
     4905.275  9.060410E-13
     4906.269  9.015669E-13
      4907.26  8.971041E-13
     4908.254  8.926281E-13
     4909.249  8.881495E-13
      4910.24  8.837481E-13
     4911.235  8.795302E-13
      4912.23  8.753101E-13
     4913.223  8.711002E-13
     4914.218  8.668798E-13
     4915.213  8.626572E-13
