WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.985469E-19
PIVWV    r 5579.85
BANDW    r 165.2026
TPEAK    r 0.246869
EQUVW    r 131.4178
RECTW    r 532.3381
EMFLX    r 3.231981E-16
     8846.382   1.406511E-7
     8847.654   1.419811E-7
     8848.922   1.433058E-7
     8850.194   1.446360E-7
     8851.463   1.459657E-7
     8852.736   1.473005E-7
     8854.005   1.486293E-7
     8855.278   1.499623E-7
     8856.547   1.512905E-7
     8857.816   1.526195E-7
      8859.09   1.539513E-7
     8860.359   1.552793E-7
     8861.634   1.566120E-7
     8862.904   1.579402E-7
     8864.179   1.592726E-7
     8865.449   1.605996E-7
     8866.725   1.619313E-7
      8867.99   1.632523E-7
     8869.266   1.645839E-7
     8870.541   1.659107E-7
     8871.813   1.672281E-7
     8873.089   1.685500E-7
      8874.36   1.698664E-7
     8875.637   1.711866E-7
     8876.908   1.725015E-7
     8878.186   1.738218E-7
     8879.452   1.751307E-7
     8880.729   1.764539E-7
     8882.007   1.777800E-7
      8883.28   1.791017E-7
     8884.558   1.804266E-7
     8885.831   1.817468E-7
     8887.109   1.830712E-7
     8888.383   1.843906E-7
     8889.661   1.857146E-7
      8890.93   1.870201E-7
     8892.209   1.883337E-7
     8893.483   1.896412E-7
     8894.763   1.909530E-7
     8896.042   1.922642E-7
     8897.316   1.935694E-7
     8898.597   1.948791E-7
     8899.871   1.961836E-7
     8901.151   2.052772E-7
     8902.422   2.151624E-7
     8903.703   2.251288E-7
     8904.979   2.350454E-7
      8906.26   2.450037E-7
     8907.541   2.549586E-7
     8908.817   2.648736E-7
     8910.099   2.748212E-7
     8911.375   2.847262E-7
     8912.657   2.946714E-7
      8913.93   3.045391E-7
     8915.212   3.144785E-7
     8916.489   3.243762E-7
     8917.771   3.343067E-7
      8919.05   3.442034E-7
     8920.332   3.541251E-7
     8921.615   3.640403E-7
     8922.894   3.739127E-7
     8924.178   3.838290E-7
     8925.451   3.936554E-7
     8926.735   4.035602E-7
     8928.015   4.134232E-7
     8929.299   4.233181E-7
     8930.578   4.331756E-7
     8931.862   4.430723E-7
     8933.147   4.529714E-7
     8934.428   4.628293E-7
     8935.708   4.726821E-7
     8936.988   4.825304E-7
     8938.273   4.924117E-7
     8939.555   5.022589E-7
     8940.841   5.121432E-7
     8942.122   5.219887E-7
     8943.408   5.318671E-7
     8944.689   5.417047E-7
     8945.976   5.515747E-7
     8947.258   5.614082E-7
      8948.54   5.712398E-7
     8949.827   5.811049E-7
     8951.109   5.909161E-7
     8952.397   6.007674E-7
      8953.68   6.105682E-7
     8954.968   6.204110E-7
     8956.251   6.302095E-7
     8957.539   6.400419E-7
     8958.823   6.498399E-7
     8960.106   6.596233E-7
     8961.391   6.694244E-7
      8962.68   6.792578E-7
     8963.969   6.890845E-7
     8965.254   6.988778E-7
     8966.543   7.086975E-7
     8967.828   7.184798E-7
     8969.118   7.283000E-7
     8970.403   7.380655E-7
     8971.688   7.478110E-7
     8972.974   7.575493E-7
     8974.265   7.673254E-7
     8975.556   7.770973E-7
     8976.842   7.868263E-7
     8978.133   7.965887E-7
      8979.42   8.063133E-7
     8980.711   8.160695E-7
     8981.998   8.257896E-7
     8983.285   8.355092E-7
     8984.572   8.452205E-7
     8985.864   8.549647E-7
     8987.152   8.646721E-7
     8988.445   8.744121E-7
     8989.738   8.841465E-7
     8991.026   8.938418E-7
     8992.319   9.035745E-7
     8993.608   9.132688E-7
     8994.896   9.229531E-7
     8996.186   9.326380E-7
     8997.479   9.423536E-7
     8998.769   9.520296E-7
     9000.063   9.607170E-7
     9001.358   9.496187E-7
     9002.647   9.385737E-7
     9003.937   9.275231E-7
     9005.233   9.164315E-7
     9006.523   9.053896E-7
     9007.813   8.943540E-7
     9009.109   8.832716E-7
       9010.4   8.722117E-7
     9011.696   8.610667E-7
     9012.988   8.499604E-7
     9014.284   8.388333E-7
     9015.576   8.277438E-7
     9016.873   8.166177E-7
     9018.165   8.055366E-7
     9019.457   7.944658E-7
     9020.755   7.833773E-7
     9022.047   7.723691E-7
     9023.345   7.613144E-7
     9024.638   7.503072E-7
     9025.937   7.392552E-7
     9027.229   7.282570E-7
     9028.528   7.172166E-7
     9029.816   7.062700E-7
     9031.115   6.952124E-7
     9032.415   6.841472E-7
     9033.709   6.731389E-7
     9035.009   6.620864E-7
     9036.303   6.510905E-7
     9037.603   6.400514E-7
     9038.898   6.290522E-7
     9040.198   6.180337E-7
     9041.488   6.071412E-7
     9042.789   5.961607E-7
      9044.09   5.851864E-7
     9045.386   5.742590E-7
     9046.687   5.632946E-7
     9047.983   5.523662E-7
     9049.285   5.414051E-7
     9050.581   5.304857E-7
     9051.884   5.195018E-7
     9053.176   5.086126E-7
     9054.478   4.976494E-7
     9055.775   4.867252E-7
     9057.078   4.757663E-7
     9058.381   4.648151E-7
     9059.679   4.539102E-7
     9060.981   4.429734E-7
      9062.28   4.320788E-7
     9063.584   4.211494E-7
     9064.877   4.103175E-7
     9066.182   3.993927E-7
      9067.48   3.885230E-7
     9068.785   3.776111E-7
     9070.089   3.667153E-7
     9071.389   3.558549E-7
     9072.693   3.449614E-7
     9073.994   3.341057E-7
     9075.294   3.232656E-7
     9076.595   3.124254E-7
       9077.9   3.015501E-7
     9079.201   2.907240E-7
     9080.507   2.798656E-7
     9081.809   2.690471E-7
     9083.114   2.582034E-7
     9084.421   2.473595E-7
     9085.723   2.365620E-7
     9087.024   2.257727E-7
     9088.327   2.149815E-7
     9089.634   2.041656E-7
     9090.937   1.933942E-7
     9092.244   1.825908E-7
     9093.547   1.718347E-7
     9094.855   1.610363E-7
     9096.163   1.502520E-7
     9097.467   1.395075E-7
     9098.766   1.288093E-7
     9100.074   1.187354E-7
     9101.383   1.202722E-7
     9102.687   1.218035E-7
     9103.997   1.233392E-7
     9105.301   1.248668E-7
     9106.611   1.264008E-7
     9107.916   1.279265E-7
     9109.226   1.294570E-7
     9110.526   1.309789E-7
     9111.837   1.325154E-7
     9113.147   1.340504E-7
     9114.453   1.355785E-7
     9115.765   1.371127E-7
      9117.07   1.386391E-7
     9118.382   1.401706E-7
     9119.688   1.416955E-7
        9121.   1.432205E-7
     9122.303   1.447329E-7
     9123.614   1.462543E-7
     9124.922   1.477698E-7
     9126.234   1.492896E-7
     9127.547   1.508077E-7
     9128.855   1.523207E-7
     9130.168   1.538372E-7
     9131.477   1.553504E-7
      9132.79   1.568685E-7
     9134.094   1.583737E-7
     9135.407   1.598888E-7
     9136.717   1.613986E-7
     9138.031   1.629121E-7
     9139.346   1.644248E-7
     9140.655   1.659285E-7
      9141.97   1.674348E-7
     9143.279   1.689340E-7
     9144.595   1.704387E-7
       9145.9   1.719308E-7
     9147.216   1.734321E-7
     9148.526   1.749273E-7
     9149.843   1.764275E-7
     9151.153   1.779221E-7
      9152.47   1.794224E-7
     9153.786   1.809214E-7
     9155.099   1.824140E-7
     9156.415   1.839105E-7
     9157.722   1.853934E-7
     9159.039   1.868878E-7
     9160.352   1.883747E-7
      9161.67   1.898651E-7
     9162.982   1.913478E-7
     9164.301   1.928347E-7
     9165.618   1.943198E-7
     9166.932   1.957989E-7
     9168.251   1.972827E-7
      9169.56   1.987542E-7
     9170.878   2.002345E-7
     9172.192   2.017106E-7
     9173.512   2.031919E-7
     9174.826   2.046645E-7
     9176.146   2.061419E-7
     9177.461   2.076139E-7
     9178.781   2.090888E-7
     9180.102   2.105625E-7
     9181.412   2.120277E-7
     9182.732   2.135022E-7
     9184.048   2.149702E-7
     9185.369   2.164430E-7
     9186.686   2.179091E-7
     9188.007   2.193792E-7
     9189.323   2.208411E-7
     9190.646   2.223053E-7
     9191.962   2.237585E-7
     9193.279   2.252119E-7
     9194.597   2.266623E-7
     9195.919   2.281178E-7
     9197.242   2.295717E-7
      9198.56   2.310183E-7
     9199.883   2.324696E-7
     9201.201   2.998215E-7
     9202.525   3.738518E-7
     9203.844   4.474719E-7
     9205.162   5.210070E-7
     9206.481   5.945183E-7
     9207.806   6.682151E-7
      9209.13   7.418266E-7
      9210.45   8.151342E-7
     9211.774   8.885630E-7
     9213.095   9.616920E-7
      9214.42   1.035000E-6
      9215.74   1.107954E-6
     9217.061   1.180817E-6
     9218.382   1.253654E-6
     9219.708   1.326668E-6
     9221.028   1.399308E-6
     9222.355   1.472245E-6
     9223.682   1.545051E-6
     9225.003   1.617499E-6
      9226.33   1.690187E-6
     9227.652   1.762519E-6
     9228.975   1.834778E-6
     9230.297   1.906925E-6
     9231.625   1.979244E-6
     9232.947   2.051159E-6
     9234.275   2.123291E-6
     9235.604   2.195390E-6
     9236.928   2.267076E-6
     9238.256   2.338936E-6
      9239.58   2.410493E-6
     9240.904   2.482091E-6
     9242.229   2.553666E-6
     9243.558   2.625413E-6
     9244.882   2.696822E-6
     9246.212   2.768470E-6
     9247.537   2.839766E-6
     9248.867   2.911237E-6
     9250.197   2.982591E-6
     9251.522   3.053414E-6
     9252.849   3.124188E-6
     9254.175   3.194862E-6
     9255.506   3.265702E-6
     9256.832   3.336178E-6
     9258.163   3.406827E-6
      9259.49   3.477184E-6
     9260.822   3.547753E-6
     9262.148   3.617933E-6
     9263.481   3.688405E-6
     9264.804   3.758227E-6
     9266.136   3.828452E-6
     9267.469   3.898646E-6
     9268.797   3.968480E-6
      9270.13   4.038458E-6
     9271.459   4.108051E-6
     9272.792   4.177762E-6
     9274.121   4.247129E-6
     9275.455   4.316694E-6
     9276.779   4.385642E-6
     9278.113   4.454980E-6
     9279.448   4.524288E-6
     9280.777   4.593206E-6
     9282.112   4.662344E-6
     9283.442   4.731157E-6
     9284.778   4.800150E-6
     9286.108   4.868753E-6
     9287.444   4.937561E-6
     9288.771   5.005760E-6
     9290.106   5.074352E-6
     9291.437   5.142573E-6
     9292.773   5.210961E-6
      9294.11   5.279279E-6
     9295.442   5.347256E-6
     9296.779   5.415368E-6
     9298.111   5.483131E-6
     9299.449   5.551110E-6
     9300.776   5.595797E-6
     9302.114   5.624602E-6
     9303.447   5.653249E-6
     9304.785   5.681976E-6
     9306.124   5.710684E-6
     9307.457   5.739181E-6
     9308.796   5.767771E-6
      9310.13   5.796177E-6
      9311.47   5.824410E-6
     9312.799   5.852350E-6
     9314.138   5.880464E-6
     9315.473   5.908433E-6
     9316.813   5.936457E-6
     9318.147   5.964317E-6
     9319.488   5.992254E-6
     9320.829   6.020083E-6
     9322.164   6.047671E-6
       9323.5   6.075240E-6
     9324.836   6.102741E-6
     9326.178   6.130300E-6
     9327.514   6.157741E-6
     9328.855   6.185197E-6
     9330.192   6.212526E-6
     9331.534   6.239974E-6
     9332.871   6.267309E-6
     9334.214   6.294656E-6
     9335.552   6.321896E-6
      9336.89   6.349048E-6
     9338.232   6.376272E-6
      9339.57   6.403335E-6
     9340.914   6.430421E-6
     9342.252   6.457272E-6
     9343.596   6.484189E-6
     9344.935   6.510969E-6
     9346.279   6.537825E-6
     9347.618   6.564459E-6
     9348.958   6.591118E-6
     9350.303   6.617798E-6
     9351.643   6.644409E-6
     9352.987   6.671075E-6
     9354.328   6.697594E-6
     9355.674   6.724143E-6
     9357.014   6.750519E-6
      9358.36   6.777022E-6
     9359.696   6.803222E-6
     9361.042   6.829488E-6
     9362.384   6.855595E-6
      9363.73   6.881752E-6
     9365.077   6.907829E-6
     9366.419   6.933777E-6
     9367.767   6.959739E-6
     9369.108   6.985599E-6
     9370.456   7.011501E-6
     9371.794   7.037245E-6
     9373.143   7.063128E-6
     9374.485   7.088835E-6
     9375.834   7.114573E-6
     9377.183   7.140329E-6
     9378.526   7.165871E-6
     9379.875   7.191470E-6
     9381.219   7.217043E-6
     9382.568   7.242670E-6
     9383.908   7.268086E-6
     9385.258   7.293589E-6
     9386.603   7.318973E-6
     9387.953   7.344399E-6
     9389.298   7.369646E-6
     9390.648   7.394893E-6
     9391.999   7.419961E-6
     9393.345   7.444908E-6
     9394.696   7.469891E-6
     9396.037   7.494599E-6
     9397.389   7.519460E-6
     9398.735   7.544199E-6
     9400.088   7.558105E-6
     9401.435   7.416989E-6
     9402.787   7.275529E-6
     9404.134   7.134982E-6
     9405.487   6.993982E-6
      9406.84   6.853401E-6
     9408.183   6.714145E-6
     9409.536   6.574044E-6
     9410.884   6.434898E-6
     9412.238   6.295360E-6
     9413.587   6.156715E-6
      9414.94   6.017861E-6
      9416.29   5.879724E-6
     9417.645   5.741347E-6
     9418.999   5.603296E-6
     9420.344   5.466483E-6
     9421.698   5.328905E-6
     9423.049   5.192011E-6
     9424.404   5.054923E-6
     9425.755   4.918649E-6
      9427.11   4.782189E-6
     9428.461   4.646517E-6
     9429.817   4.510558E-6
     9431.169   4.375504E-6
      9432.52   4.240854E-6
     9433.877   4.105836E-6
     9435.229   3.971659E-6
     9436.586   3.837225E-6
     9437.938   3.703681E-6
     9439.296   3.569770E-6
     9440.648   3.436704E-6
     9442.006   3.303451E-6
     9443.359   3.170877E-6
     9444.712   3.038711E-6
     9446.071   2.906181E-6
     9447.425   2.774560E-6
     9448.783   2.642746E-6
     9450.138   2.511636E-6
     9451.497   2.380353E-6
     9452.851   2.249964E-6
     9454.211   2.119217E-6
     9455.565   1.989359E-6
      9456.92   1.859807E-6
     9458.275   1.730469E-6
     9459.636   1.600993E-6
     9460.991   1.472291E-6
     9462.353   1.343343E-6
     9463.714   1.214716E-6
     9465.069   1.086962E-6
     9466.431   9.589785E-7
     9467.787   8.317720E-7
     9469.145   7.047960E-7
     9470.501   6.294361E-7
     9471.863   6.416433E-7
     9473.221   6.537772E-7
     9474.583   6.659222E-7
      9475.94   6.779858E-7
     9477.304   6.900746E-7
     9478.667   7.021235E-7
     9480.025   7.141003E-7
     9481.384   7.259967E-7
     9482.742   7.378575E-7
     9484.106   7.497377E-7
     9485.466   7.615352E-7
      9486.83   7.733424E-7
     9488.189   7.850746E-7
     9489.554   7.968098E-7
     9490.919   7.760747E-7
     9492.279   7.397823E-7
      9493.64   7.035825E-7
        9495.   6.674751E-7
     9496.365   6.313313E-7
     9497.727   5.953841E-7
     9499.093   5.594014E-7
     9500.453   5.705810E-7
      9501.82   6.760640E-7
     9503.182   7.808084E-7
     9504.549   8.857209E-7
      9505.91   9.898964E-7
     9507.272   1.093861E-6
     9508.641   1.197983E-6
     9510.003   1.301382E-6
     9511.371   1.406392E-6
     9512.733   1.510666E-6
     9514.103   1.615177E-6
     9515.466   1.718921E-6
     9516.834   1.822751E-6
     9518.198   1.925971E-6
     9519.562   2.028834E-6
     9520.931   2.131875E-6
     9522.295   2.234283E-6
     9523.665   2.336829E-6
     9525.029   2.438640E-6
     9526.399   2.540580E-6
     9527.765   2.641882E-6
     9529.136   2.743310E-6
     9530.496   2.945837E-6
     9531.866   3.328260E-6
     9533.232   3.708455E-6
     9534.604   4.088873E-6
     9535.976   4.468386E-6
     9537.342   4.845157E-6
     9538.714   5.222373E-6
      9540.08   5.596868E-6
     9541.452   5.972093E-6
     9542.814   6.343490E-6
     9544.188   6.716817E-6
     9545.555   7.087342E-6
     9546.928   7.458330E-6
     9548.296   7.826922E-6
     9549.669   8.195664E-6
     9551.043   1.011046E-5
     9552.412   1.250132E-5
     9553.786   1.489340E-5
     9555.149   1.725978E-5
     9556.523   1.963758E-5
     9557.894   2.200133E-5
     9559.269   2.436630E-5
     9560.638   2.671345E-5
     9562.013   2.906293E-5
     9563.389   3.140656E-5
     9564.759   3.373267E-5
     9566.135   3.606122E-5
       9567.5   3.836424E-5
     9568.877   4.067956E-5
     9570.248   4.320812E-5
     9571.624   4.678383E-5
     9572.996   5.033816E-5
     9574.373   5.389390E-5
     9575.745   5.742590E-5
     9577.122   6.095995E-5
     9578.494   6.446920E-5
     9579.867   6.796995E-5
     9581.245   7.146954E-5
     9582.618   7.494479E-5
     9583.996   7.842070E-5
      9585.37   8.187591E-5
     9586.748   8.532862E-5
     9588.122   8.876005E-5
     9589.501   9.219156E-5
     9590.876   8.707758E-5
      9592.25   7.713899E-5
      9593.63   6.719065E-5
     9595.004   5.731690E-5
     9596.385   4.742669E-5
      9597.76   3.761132E-5
     9599.141   2.778664E-5
     9600.516   2.780378E-5
     9601.896   4.413951E-5
     9603.268   6.030191E-5
     9604.648   7.652221E-5
      9606.03   9.269586E-5
     9607.406   1.087423E-4
     9608.789   1.248101E-4
     9610.165   1.391258E-4
     9611.548   1.415742E-4
     9612.925   1.440015E-4
     9614.308   1.464311E-4
     9615.681   1.488323E-4
     9617.063   1.512406E-4
     9618.446   1.536392E-4
     9619.825   1.560208E-4
     9621.203   1.583883E-4
     9622.587   1.607561E-4
     9623.972   1.631151E-4
     9625.351   1.654537E-4
     9626.735   1.677926E-4
     9628.109   1.701030E-4
     9629.494   1.724212E-4
     9630.874   1.694352E-4
      9632.26   1.633792E-4
      9633.64   1.573705E-4
     9635.025   1.513558E-4
     9636.411   1.453639E-4
     9637.792   1.394136E-4
     9639.179   1.334595E-4
     9640.555   1.275728E-4
     9641.941   1.216612E-4
     9643.323   1.157907E-4
      9644.71   1.099213E-4
     9646.092   1.040938E-4
     9647.479   9.826390E-5
     9648.862   9.247526E-5
      9650.25   8.707868E-5
     9651.638   8.348053E-5
     9653.016   7.992061E-5
     9654.404   7.634760E-5
     9655.787   7.280269E-5
     9657.177   6.925389E-5
     9658.561   6.573404E-5
     9659.949   6.221492E-5
     9661.334   5.872120E-5
     9662.724   5.522860E-5
     9664.113   5.174969E-5
     9665.493   4.830827E-5
     9666.883   4.485626E-5
     9668.269   4.142737E-5
     9669.659   3.800018E-5
     9671.045   3.656483E-5
     9672.436   3.577246E-5
     9673.822   3.498491E-5
     9675.214   3.419790E-5
