WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
      9447.56  2.479217E-19
     9449.608  2.549328E-19
     9451.652  2.477166E-19
     9453.697  2.373782E-19
     9455.747  2.272008E-19
     9457.798  2.172046E-19
     9459.844  2.074378E-19
     9461.896  2.120116E-19
     9463.942  2.175661E-19
     9465.994  2.229200E-19
     9468.042  2.280502E-19
     9470.096  2.325806E-19
     9472.149  2.278239E-19
     9474.203  2.231580E-19
     9476.253  2.185462E-19
     9478.309  2.139666E-19
     9480.358  2.116045E-19
     9482.414  2.193046E-19
     9484.466  2.267261E-19
     9486.522  2.338988E-19
     9488.575  2.407918E-19
     9490.633  2.419599E-19
     9492.686  2.307520E-19
     9494.744  2.197499E-19
     9496.798  2.089827E-19
     9498.857  1.984012E-19
     9500.912  1.951711E-19
     9502.973  2.008002E-19
     9505.034  2.062159E-19
      9507.09  2.114013E-19
     9509.146  2.163742E-19
     9511.209  2.147199E-19
     9513.267  2.085401E-19
     9515.329  2.024462E-19
     9517.394  1.964360E-19
     9519.452  1.905582E-19
     9521.517  1.863394E-19
     9523.576  1.827846E-19
     9525.642  1.792494E-19
     9527.702  1.757524E-19
     9529.769  1.722800E-19
      9531.83  1.738420E-19
     9533.897  1.759397E-19
     9535.959  1.779150E-19
     9538.033  1.797851E-19
     9540.096  1.809175E-19
     9542.165  1.687146E-19
     9544.229  1.568352E-19
     9546.299  1.451863E-19
     9548.364  1.338176E-19
     9550.435  1.242465E-19
     9552.501  1.206606E-19
     9554.572  1.171265E-19
      9556.64  1.136509E-19
     9558.712  1.102189E-19
     9560.779  1.117136E-19
     9562.854  1.210833E-19
     9564.922  1.301447E-19
     9566.996  1.389440E-19
     9569.065  1.474384E-19
     9571.141  1.485698E-19
     9573.211  1.438845E-19
     9575.287  1.392625E-19
     9577.358  1.347242E-19
     9579.436  1.302599E-19
     9581.514  1.294031E-19
     9583.586  1.298481E-19
     9585.659  1.302358E-19
     9587.738  1.305671E-19
     9589.817  1.308489E-19
     9591.892  1.274228E-19
     9593.972  1.236927E-19
     9596.047  1.200263E-19
     9598.128  1.164043E-19
     9600.205  1.125816E-19
     9602.287  1.061946E-19
     9604.369  9.996003E-20
     9606.452  9.385262E-20
      9608.53  8.789184E-20
     9610.614  8.481182E-20
     9612.693  8.832673E-20
     9614.777  9.172625E-20
     9616.857  9.499590E-20
     9618.943  9.815083E-20
     9621.023  9.772888E-20
      9623.11  9.373960E-20
     9625.192  8.983817E-20
     9627.279  8.599964E-20
     9629.362  8.224963E-20
      9631.45  8.358323E-20
     9633.534  8.704263E-20
     9635.623  9.038717E-20
     9637.707  9.360122E-20
     9639.798  9.671294E-20
     9641.883  9.178678E-20
     9643.974  8.611625E-20
     9646.061  8.057612E-20
     9648.152  7.514311E-20
     9650.239  7.042652E-20
     9652.332  7.017282E-20
     9654.426  6.990976E-20
     9656.514  6.962917E-20
     9658.603  6.933025E-20
     9660.697  6.832991E-20
     9662.787  6.596145E-20
     9664.883  6.363220E-20
     9666.979  6.134223E-20
     9669.075  5.909484E-20
     9671.172  5.857687E-20
     9673.265  5.937769E-20
     9675.362  6.013773E-20
     9677.455  6.085343E-20
     9679.554  6.152846E-20
     9681.647  6.147317E-20
     9683.747  6.121029E-20
     9685.842  6.093418E-20
     9687.942  6.064211E-20
     9690.038  6.030523E-20
      9692.14  5.754566E-20
     9694.236  5.485874E-20
     9696.339  5.221657E-20
     9698.437  4.963359E-20
      9700.54  4.838662E-20
     9702.639  5.084144E-20
     9704.742  5.321896E-20
     9706.842  5.550854E-20
     9708.947  5.772070E-20
     9711.047  5.816280E-20
     9713.153  5.689571E-20
     9715.254  5.564673E-20
     9717.361  5.440691E-20
     9719.464  5.318709E-20
     9721.571  5.147535E-20
     9723.674  4.963228E-20
     9725.783  4.781469E-20
     9727.893  4.602863E-20
     9729.997  4.428823E-20
     9732.106  4.486525E-20
     9734.212  4.542281E-20
     9736.323  4.595009E-20
     9738.435  4.644638E-20
     9740.547  4.646541E-20
     9742.653  4.521725E-20
     9744.767  4.398212E-20
     9746.875  4.276691E-20
     9748.988  4.156596E-20
     9751.098  4.050757E-20
     9753.212  3.956503E-20
     9755.322  3.863766E-20
     9757.438  3.771891E-20
     9759.548  3.681852E-20
     9761.665  3.640000E-20
     9763.776  3.611556E-20
     9765.894  3.582469E-20
     9768.007  3.552873E-20
     9770.125  3.515398E-20
     9772.238  3.355055E-20
     9774.357  3.197841E-20
     9776.472  3.044052E-20
     9778.592  2.892908E-20
     9780.708  2.778168E-20
     9782.829  2.730089E-20
     9784.945  2.682459E-20
     9787.067  2.634986E-20
     9789.185  2.587914E-20
     9791.307  2.629031E-20
     9793.425  2.721806E-20
     9795.549  2.811430E-20
     9797.668  2.897330E-20
     9799.793  2.980556E-20
     9801.913  2.977134E-20
     9804.044  2.964523E-20
      9806.17  2.951171E-20
     9808.291  2.937128E-20
     9810.419  2.902153E-20
     9812.541  2.786600E-20
     9814.663  2.673162E-20
     9816.792  2.561455E-20
     9818.921  2.451845E-20
     9821.045  2.428058E-20
     9823.175  2.489038E-20
       9825.3  2.547378E-20
     9827.431  2.603299E-20
     9829.557  2.656736E-20
     9831.688  2.588188E-20
     9833.815  2.490099E-20
     9835.947  2.393525E-20
     9838.075  2.298864E-20
     9840.209  2.212198E-20
     9842.338  2.181424E-20
     9844.472  2.151038E-20
     9846.602  2.120720E-20
     9848.737  2.090446E-20
     9850.867  2.069786E-20
     9853.004  2.062992E-20
     9855.136  2.055627E-20
     9857.272  2.047660E-20
     9859.405  2.039121E-20
     9861.543  2.029019E-20
     9863.677  2.018053E-20
     9865.815  2.006614E-20
     9867.955  1.994704E-20
      9870.09  1.979988E-20
      9872.23  1.902684E-20
     9874.371  1.827116E-20
     9876.508  1.753059E-20
     9878.649  1.680210E-20
     9880.792  1.642361E-20
     9882.929  1.660956E-20
     9885.072  1.678621E-20
     9887.211  1.695111E-20
      9889.35  1.710687E-20
     9891.494  1.654675E-20
      9893.64  1.569647E-20
     9895.779  1.486578E-20
     9897.926  1.404980E-20
     9900.067  1.326867E-20
     9902.214  1.296497E-20
     9904.356  1.266572E-20
     9906.504  1.236914E-20
     9908.647  1.207648E-20
     9910.796  1.189824E-20
     9912.939  1.190441E-20
      9915.09  1.190668E-20
     9917.234  1.190411E-20
     9919.385  1.189737E-20
     9921.531  1.174823E-20
     9923.683  1.154464E-20
     9925.829  1.134271E-20
     9927.982  1.114126E-20
      9930.13  1.095277E-20
     9932.283  1.089470E-20
     9934.432  1.083659E-20
     9936.586  1.077564E-20
     9938.741  1.071259E-20
     9940.896  1.076390E-20
     9943.053  1.097402E-20
     9945.203  1.117346E-20
     9947.354  1.136289E-20
     9949.512  1.154322E-20
     9951.664  1.127495E-20
     9953.822  1.088265E-20
     9955.981  1.049683E-20
     9958.135  1.011869E-20
     9960.295  9.781290E-21
     9962.449  9.661440E-21
     9964.609  9.541814E-21
     9966.766  9.421942E-21
     9968.927  9.301327E-21
     9971.083  9.150636E-21
     9973.246  8.968682E-21
     9975.403  8.789424E-21
     9977.566  8.611188E-21
     9979.725  8.436577E-21
     9981.889  8.361734E-21
     9984.049  8.302161E-21
     9986.214  8.240797E-21
     9988.374  8.177932E-21
      9990.54  8.121137E-21
     9992.701  8.083560E-21
     9994.868  8.044267E-21
      9997.03  8.002906E-21
     9999.198  7.959896E-21
     10001.36  7.861521E-21
     10003.53  7.733069E-21
      10005.7  7.604502E-21
     10007.86  7.477088E-21
     10010.04  7.348496E-21
     10012.21  7.156675E-21
     10014.37  6.967564E-21
     10016.54  6.780990E-21
     10018.72  6.595947E-21
     10020.88  6.492760E-21
     10023.05  6.500367E-21
     10025.22  6.505742E-21
      10027.4  6.508304E-21
     10029.57  6.508811E-21
     10031.74  6.361134E-21
     10033.92  6.179613E-21
     10036.09  6.001517E-21
     10038.26  5.826023E-21
     10040.43  5.680612E-21
     10042.61  5.640729E-21
     10044.79  5.600805E-21
     10046.96  5.559720E-21
     10049.13  5.518072E-21
     10051.32  5.437526E-21
     10053.49  5.334636E-21
     10055.67  5.232450E-21
     10057.84  5.130971E-21
     10060.03  5.029102E-21
     10062.21  4.828030E-21
     10064.38  4.631289E-21
     10066.56  4.438156E-21
     10068.75  4.247856E-21
     10070.93  4.150184E-21
      10073.1  4.171176E-21
     10075.28  4.189895E-21
     10077.47  4.206420E-21
     10079.65  4.220586E-21
     10081.85  4.203838E-21
     10084.03  4.180536E-21
     10086.21  4.156236E-21
     10088.39  4.130881E-21
     10090.58  4.097717E-21
     10092.77  4.043423E-21
     10094.95  3.989548E-21
     10097.13  3.935555E-21
     10099.33  3.881379E-21
     10101.51  3.779364E-21
      10103.7  3.658037E-21
     10105.88  3.538665E-21
     10108.08  3.420622E-21
     10110.27  3.324001E-21
     10112.46  3.355897E-21
     10114.65  3.386322E-21
     10116.84  3.414270E-21
     10119.03  3.440234E-21
     10121.22  3.409572E-21
     10123.42  3.336167E-21
     10125.61  3.263790E-21
      10127.8  3.192115E-21
     10129.99  3.121763E-21
     10132.19  3.071501E-21
     10134.38  3.022356E-21
     10136.58  2.973325E-21
     10138.77  2.924578E-21
     10140.97  2.880934E-21
     10143.17  2.844515E-21
     10145.36  2.807948E-21
     10147.57  2.771051E-21
     10149.76  2.734192E-21
     10151.96  2.730077E-21
     10154.17  2.728887E-21
     10156.36  2.726568E-21
     10158.56  2.723115E-21
     10160.76  2.665868E-21
     10162.97  2.508847E-21
     10165.16  2.356210E-21
     10167.36  2.206949E-21
     10169.56  2.061183E-21
     10171.77  2.063190E-21
     10173.97  2.099399E-21
     10176.17  2.133674E-21
     10178.39  2.166178E-21
     10180.59  2.185225E-21
     10182.79  2.170636E-21
     10184.99  2.155880E-21
      10187.2  2.140613E-21
     10189.41  2.124983E-21
     10191.62  2.091900E-21
     10193.82  2.053192E-21
     10196.04  2.014507E-21
     10198.24  1.976272E-21
     10200.45  1.942742E-21
     10202.66  1.924580E-21
     10204.87  1.906375E-21
     10207.08  1.887948E-21
     10209.29  1.869474E-21
      10211.5  1.850216E-21
     10213.72  1.830872E-21
     10215.93  1.811402E-21
     10218.15  1.791590E-21
     10220.36  1.768025E-21
     10222.57  1.724227E-21
     10224.78  1.681200E-21
       10227.  1.638457E-21
     10229.22  1.596661E-21
     10231.43  1.566696E-21
     10233.64  1.543426E-21
     10235.87  1.520054E-21
     10238.08  1.496821E-21
      10240.3  1.472405E-21
     10242.52  1.439958E-21
     10244.74  1.408056E-21
     10246.96  1.376474E-21
     10249.17  1.345282E-21
     10251.39  1.334541E-21
     10253.62  1.335556E-21
     10255.84  1.335955E-21
     10258.05  1.335752E-21
     10260.29  1.332527E-21
      10262.5  1.312831E-21
     10264.72  1.293144E-21
     10266.95  1.273459E-21
     10269.18  1.253688E-21
      10271.4  1.211295E-21
     10273.62  1.156378E-21
     10275.84  1.102563E-21
     10278.08  1.049579E-21
      10280.3  1.006729E-21
     10282.52  1.019235E-21
     10284.75  1.031027E-21
     10286.98  1.042064E-21
     10289.21  1.052243E-21
     10291.45  1.044843E-21
     10293.67  1.028112E-21
      10295.9  1.011455E-21
     10298.13  9.948455E-22
     10300.37  9.763170E-22
     10302.59  9.476001E-22
     10304.82  9.194560E-22
     10307.05  8.917241E-22
     10309.29  8.642862E-22
     10311.52  8.467361E-22
     10313.75  8.335303E-22
     10315.99  8.203706E-22
     10318.23  8.071686E-22
     10320.46  7.944897E-22
     10322.69  7.827153E-22
     10324.93  7.710754E-22
     10327.17  7.593796E-22
      10329.4  7.477927E-22
     10331.64  7.399840E-22
     10333.87  7.335300E-22
     10336.12  7.269094E-22
     10338.36  7.201828E-22
     10340.59  7.130647E-22
     10342.84  7.045421E-22
     10345.08  6.961138E-22
     10347.32  6.876189E-22
     10349.55  6.791674E-22
      10351.8  6.780948E-22
     10354.04  6.787276E-22
     10356.28  6.790386E-22
     10358.54  6.790272E-22
     10360.78  6.717624E-22
     10363.02  6.512101E-22
     10365.27  6.309518E-22
     10367.51  6.111072E-22
     10369.76  5.917044E-22
       10372.  5.880869E-22
     10374.25  5.863323E-22
      10376.5  5.843739E-22
     10378.74  5.822028E-22
     10380.99  5.788091E-22
     10383.25  5.738519E-22
     10385.49  5.688426E-22
     10387.74  5.637230E-22
     10389.98  5.586483E-22
     10392.24  5.395010E-22
     10394.49  5.208360E-22
     10396.74  5.024927E-22
     10398.99  4.845823E-22
     10401.25  4.687554E-22
      10403.5  4.550305E-22
     10405.75  4.414963E-22
       10408.  4.281590E-22
     10410.26  4.181441E-22
     10412.52  4.216546E-22
     10414.77  4.262830E-22
     10417.03  4.309341E-22
     10419.29  4.355657E-22
     10421.54  4.543140E-22
     10423.79  4.795953E-22
     10426.05  5.048910E-22
     10428.32  5.303326E-22
     10430.58  5.429370E-22
     10432.84  5.186799E-22
      10435.1  4.944195E-22
     10437.35  4.701558E-22
     10439.62  4.457525E-22
     10441.88  4.448525E-22
     10444.14  4.486236E-22
      10446.4  4.523953E-22
     10448.67  4.561886E-22
     10450.93  4.560006E-22
     10453.19  4.501608E-22
     10455.45  4.443180E-22
     10457.73  4.384440E-22
     10459.99  4.325996E-22
     10462.25  4.383222E-22
     10464.52  4.441033E-22
     10466.79  4.499152E-22
     10469.05  4.556978E-22
     10471.32  4.596606E-22
     10473.58  4.623187E-22
     10475.86  4.649910E-22
     10478.13  4.676499E-22
     10480.39  4.689798E-22
     10482.67  4.639707E-22
     10484.94  4.589848E-22
     10487.21  4.539961E-22
     10489.48  4.490068E-22
     10491.75  4.506799E-22
     10494.03  4.543638E-22
      10496.3  4.580326E-22
     10498.57  4.617017E-22
     10500.85  4.630378E-22
     10503.12  4.604257E-22
     10505.41  4.578008E-22
     10507.68  4.551881E-22
     10509.95  4.525739E-22
     10512.23  4.552536E-22
     10514.51  4.580618E-22
     10516.79  4.608571E-22
     10519.06  4.636540E-22
     10521.34  4.632721E-22
     10523.62  4.606411E-22
      10525.9  4.580220E-22
     10528.18  4.554014E-22
     10530.45  4.566011E-22
     10532.74  4.732326E-22
     10535.02  4.897810E-22
      10537.3  5.063313E-22
     10539.58  5.228977E-22
     10541.87  5.138391E-22
     10544.15  4.990961E-22
     10546.43  4.843452E-22
     10548.71  4.695928E-22
     10551.01  4.642531E-22
     10553.29  4.709777E-22
     10555.57  4.777057E-22
     10557.86  4.844347E-22
     10560.15  4.899584E-22
     10562.44  4.780869E-22
     10564.72  4.662193E-22
     10567.02  4.542842E-22
      10569.3  4.424037E-22
     10571.59  4.403931E-22
     10573.89  4.427100E-22
     10576.18  4.450152E-22
     10578.46  4.473217E-22
     10580.76  4.486233E-22
     10583.05  4.478863E-22
     10585.34  4.471494E-22
     10587.63  4.464121E-22
     10589.92  4.456747E-22
     10592.23  4.493742E-22
     10594.52  4.532085E-22
     10596.81  4.570449E-22
     10599.11  4.609012E-22
     10601.41  4.624803E-22
      10603.7  4.626322E-22
     10605.99  4.627839E-22
      10608.3  4.629366E-22
     10610.59  4.650971E-22
     10612.89  4.730127E-22
     10615.18  4.809326E-22
     10617.49  4.888936E-22
     10619.79  4.968186E-22
     10622.09  4.894669E-22
     10624.38  4.805737E-22
     10626.69  4.716265E-22
     10628.99  4.627238E-22
     10631.29  4.622071E-22
     10633.59  4.682289E-22
      10635.9  4.742846E-22
     10638.21  4.803103E-22
     10640.51  4.827433E-22
     10642.81  4.724217E-22
     10645.12  4.620421E-22
     10647.44  4.516614E-22
     10649.74  4.413321E-22
     10652.04  4.422243E-22
     10654.35  4.445504E-22
     10656.65  4.468768E-22
     10658.97  4.492152E-22
     10661.28  4.561466E-22
     10663.58  4.667962E-22
      10665.9  4.775053E-22
     10668.21  4.881661E-22
     10670.51  4.942839E-22
     10672.82  4.845662E-22
     10675.14  4.747980E-22
     10677.45  4.650743E-22
     10679.76  4.553493E-22
     10682.07  4.546017E-22
      10684.4  4.548840E-22
     10686.71  4.551647E-22
     10689.02  4.554457E-22
     10691.33  4.611211E-22
     10693.66  4.708352E-22
     10695.97  4.804970E-22
     10698.28  4.901682E-22
      10700.6  4.921146E-22
     10702.92  4.717157E-22
     10705.24  4.514090E-22
     10707.55  4.311000E-22
     10709.87  4.107803E-22
      10712.2  4.215142E-22
     10714.52  4.340322E-22
     10716.83  4.465568E-22
     10719.16  4.591460E-22
     10721.48  4.682118E-22
      10723.8  4.753295E-22
     10726.13  4.824871E-22
     10728.45  4.896094E-22
     10730.77  4.879905E-22
     10733.11  4.688150E-22
     10735.43  4.497259E-22
     10737.75  4.306345E-22
     10740.07  4.125279E-22
     10742.41  4.243696E-22
     10744.73  4.361582E-22
     10747.06  4.479480E-22
     10749.38  4.597441E-22
     10751.71  4.598534E-22
     10754.04  4.557182E-22
     10756.38  4.515790E-22
     10758.71  4.474619E-22
     10761.04  4.479046E-22
     10763.37  4.540167E-22
     10765.69  4.601345E-22
     10768.03  4.662813E-22
     10770.36  4.716529E-22
     10772.69  4.729761E-22
     10775.02  4.743003E-22
     10777.37  4.756315E-22
      10779.7  4.769561E-22
     10782.03  4.807687E-22
     10784.37  4.849724E-22
      10786.7  4.891364E-22
     10789.04  4.933445E-22
     10791.37  4.875066E-22
     10793.72  4.745964E-22
     10796.04  4.618137E-22
     10798.39  4.489004E-22
     10800.73  4.439369E-22
     10803.06  4.564603E-22
     10805.41  4.690480E-22
     10807.75  4.815796E-22
     10810.09  4.938433E-22
     10812.43  4.992136E-22
     10814.78  5.046138E-22
