WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     7714.553  1.217041E-15
     7716.221  1.215198E-15
     7717.891  1.213353E-15
     7719.556  1.211514E-15
     7721.226  1.209681E-15
     7722.896  1.207851E-15
     7724.567  1.206022E-15
     7726.242  1.204188E-15
     7727.913  1.202358E-15
     7729.585  1.200527E-15
     7731.257  1.198709E-15
      7732.93  1.196894E-15
     7734.598  1.195083E-15
     7736.275  1.193263E-15
     7737.949  1.191448E-15
     7739.623  1.189631E-15
     7741.297  1.187827E-15
     7742.972  1.186026E-15
     7744.646  1.184225E-15
     7746.326  1.182419E-15
     7748.002  1.180617E-15
     7749.678  1.178815E-15
     7751.354  1.177026E-15
     7753.031  1.175240E-15
     7754.708  1.173453E-15
     7756.386  1.171666E-15
     7758.063  1.169879E-15
     7759.742  1.168091E-15
      7761.42  1.166316E-15
       7763.1  1.164543E-15
     7764.779  1.162770E-15
     7766.458  1.160996E-15
     7768.139  1.159222E-15
     7769.819  1.157448E-15
       7771.5  1.155688E-15
     7773.181  1.153928E-15
     7774.862  1.152169E-15
     7776.544  1.150409E-15
     7778.227  1.148649E-15
     7779.909  1.146888E-15
     7781.592  1.145142E-15
     7783.275  1.143397E-15
     7784.959  1.141651E-15
     7786.643  1.139905E-15
     7788.328  1.138158E-15
     7790.012  1.136412E-15
     7791.697  1.134680E-15
     7793.383  1.132948E-15
     7795.069  1.131215E-15
     7796.755  1.129483E-15
     7798.442  1.127750E-15
     7800.128  1.126018E-15
     7801.816  1.124300E-15
     7803.503  1.122581E-15
     7805.192  1.120862E-15
      7806.88  1.119142E-15
     7808.569  1.117423E-15
     7810.258  1.115705E-15
     7811.948  1.114000E-15
     7813.638  1.112294E-15
     7815.328  1.110589E-15
     7817.019  1.108882E-15
     7818.709  1.107176E-15
     7820.401  1.105473E-15
     7822.092  1.103781E-15
     7823.785  1.102089E-15
     7825.477  1.100396E-15
      7827.17  1.098704E-15
     7828.863  1.097011E-15
     7830.557  1.095323E-15
      7832.25  1.093644E-15
     7833.945  1.091965E-15
     7835.639  1.090286E-15
     7837.334  1.088606E-15
     7839.034  1.086922E-15
      7840.73  1.085248E-15
     7842.426  1.083583E-15
     7844.123  1.081917E-15
     7845.819  1.080251E-15
     7847.517  1.078584E-15
     7849.214  1.076917E-15
     7850.912  1.075258E-15
      7852.61  1.073605E-15
     7854.309  1.071952E-15
     7856.008  1.070299E-15
     7857.708  1.068646E-15
     7859.407  1.066992E-15
     7861.107  1.065347E-15
     7862.808  1.063707E-15
     7864.509  1.062067E-15
     7866.214  1.060422E-15
     7867.916  1.058782E-15
     7869.618  1.057140E-15
     7871.316  1.055515E-15
     7873.019  1.053887E-15
     7874.722  1.052260E-15
     7876.425  1.050632E-15
     7878.134  1.049000E-15
     7879.838  1.047372E-15
     7881.542  1.045756E-15
     7883.247  1.044142E-15
     7884.953  1.042527E-15
     7886.654  1.040916E-15
     7888.364  1.039296E-15
     7890.071  1.037681E-15
     7891.777  1.036079E-15
     7893.485  1.034477E-15
     7895.192  1.032875E-15
       7896.9  1.031273E-15
     7898.608  1.029670E-15
     7900.317  1.028087E-15
     7902.026  1.026593E-15
     7903.735  1.025098E-15
     7905.445  1.023603E-15
     7907.155  1.022108E-15
     7908.866  1.020613E-15
     7910.577  1.019121E-15
     7912.288  1.017637E-15
        7914.  1.016153E-15
     7915.711  1.014669E-15
     7917.424  1.013184E-15
     7919.136  1.011700E-15
      7920.85  1.010220E-15
     7922.563  1.008747E-15
     7924.277  1.007274E-15
     7925.991  1.005800E-15
     7927.706  1.004326E-15
      7929.42  1.002852E-15
     7931.136  1.001386E-15
     7932.856  9.999197E-16
     7934.572  9.984577E-16
     7936.288  9.969950E-16
     7938.005  9.955319E-16
     7939.722  9.940687E-16
      7941.44  9.926160E-16
     7943.158  9.911654E-16
     7944.876  9.897146E-16
     7946.595  9.882635E-16
     7948.313  9.868127E-16
     7950.033  9.853614E-16
     7951.753  9.839219E-16
     7953.473  9.824829E-16
     7955.193  9.810432E-16
     7956.914  9.796038E-16
     7958.635  9.781638E-16
     7960.357  9.767259E-16
     7962.079  9.752971E-16
     7963.801  9.738684E-16
     7965.524  9.724389E-16
     7967.247  9.710099E-16
     7968.971  9.695802E-16
     7970.695  9.681557E-16
     7972.419  9.667397E-16
     7974.144  9.653231E-16
     7975.869  9.639064E-16
     7977.594  9.624896E-16
     7979.319  9.610725E-16
     7981.045  9.596706E-16
     7982.772  9.582782E-16
     7984.499  9.568856E-16
     7986.226  9.554928E-16
     7987.954  9.540999E-16
     7989.682  9.527064E-16
      7991.41  9.513443E-16
     7993.139  9.499894E-16
     7994.868  9.486340E-16
     7996.597  9.472783E-16
     7998.327  9.459221E-16
     8000.057  9.445672E-16
     8001.788  9.432522E-16
     8003.519  9.419368E-16
      8005.25  9.406214E-16
     8006.982  9.393053E-16
     8008.714  9.379889E-16
     8010.446  9.366802E-16
     8012.179  9.353946E-16
     8013.913  9.341081E-16
     8015.646  9.328217E-16
      8017.38  9.315348E-16
     8019.114  9.302471E-16
     8020.854  9.289666E-16
     8022.588  9.277001E-16
     8024.324  9.264327E-16
     8026.055  9.251687E-16
     8027.796  9.238974E-16
     8029.533  9.226286E-16
     8031.274  9.213686E-16
     8033.011  9.201153E-16
     8034.749  9.188613E-16
     8036.487  9.176069E-16
     8038.226  9.163522E-16
     8039.964  9.150969E-16
     8041.699  9.138575E-16
     8043.443  9.126113E-16
     8045.183  9.113682E-16
     8046.923  9.101243E-16
     8048.664  9.088799E-16
     8050.405  9.076376E-16
     8052.147  9.064035E-16
     8053.889  9.051693E-16
     8055.631  9.039344E-16
     8057.374  9.026990E-16
     8059.117  9.014629E-16
      8060.86  9.002321E-16
     8062.604  8.990061E-16
     8064.348  8.977797E-16
     8066.092  8.965527E-16
     8067.837  8.953255E-16
     8069.582  8.940977E-16
     8071.328  8.928774E-16
     8073.074  8.916598E-16
      8074.82  8.904415E-16
     8076.567  8.892227E-16
     8078.314  8.880036E-16
     8080.062  8.867843E-16
      8081.81  8.855749E-16
     8083.558  8.843653E-16
     8085.307  8.831550E-16
     8087.056  8.819443E-16
     8088.805  8.807332E-16
     8090.555  8.795250E-16
     8092.305  8.783239E-16
     8094.055  8.771219E-16
     8095.806  8.759197E-16
     8097.558  8.747167E-16
     8099.309  8.735136E-16
     8101.062  8.723666E-16
     8102.813  8.712569E-16
     8104.566  8.701465E-16
      8106.32  8.690354E-16
     8108.073  8.679242E-16
     8109.827  8.668125E-16
     8111.582  8.657083E-16
     8113.336  8.646045E-16
     8115.091  8.635005E-16
     8116.847  8.623961E-16
     8118.603  8.612911E-16
     8120.359  8.601874E-16
     8122.116  8.590907E-16
     8123.877  8.579912E-16
     8125.634  8.568938E-16
     8127.392  8.557960E-16
      8129.15  8.546976E-16
     8130.909  8.536036E-16
     8132.667  8.525138E-16
     8134.427  8.514233E-16
     8136.187  8.503322E-16
     8137.946  8.492410E-16
     8139.707  8.481488E-16
     8141.468  8.470640E-16
     8143.229  8.459800E-16
      8144.99  8.448958E-16
     8146.752  8.438108E-16
     8148.515  8.427257E-16
     8150.277  8.416415E-16
     8152.041  8.405645E-16
     8153.804  8.394874E-16
     8155.568  8.384095E-16
     8157.332  8.373313E-16
     8159.097  8.362528E-16
     8160.862  8.351778E-16
     8162.627  8.341075E-16
     8164.393  8.330366E-16
     8166.159  8.319653E-16
      8167.93  8.308907E-16
     8169.692  8.298209E-16
     8171.459  8.287555E-16
     8173.227  8.276911E-16
     8174.995  8.266261E-16
     8176.764  8.255606E-16
     8178.537  8.244921E-16
     8180.306  8.234276E-16
     8182.076  8.223700E-16
     8183.846  8.213120E-16
     8185.611  8.202563E-16
     8187.382  8.191974E-16
     8189.158  8.181355E-16
     8190.929  8.170803E-16
     8192.701  8.160290E-16
     8194.474  8.149770E-16
     8196.246  8.139249E-16
      8198.02  8.128719E-16
     8199.793  8.118188E-16
     8201.566  8.107731E-16
     8203.341  8.097274E-16
     8205.115  8.086817E-16
      8206.89  8.076358E-16
     8208.665  8.065888E-16
     8210.441  8.055436E-16
     8212.217  8.045054E-16
     8213.993  8.034663E-16
     8215.771  8.024267E-16
     8217.548  8.013866E-16
     8219.325  8.003463E-16
     8221.107  7.993085E-16
     8222.886  7.982761E-16
     8224.665  7.972429E-16
     8226.444  7.962094E-16
     8228.224  7.951757E-16
     8230.004  7.941413E-16
     8231.784  7.931150E-16
     8233.564  7.920885E-16
     8235.346  7.910612E-16
     8237.127  7.900336E-16
     8238.909  7.890054E-16
     8240.691  7.879804E-16
     8242.474  7.869609E-16
     8244.257  7.859407E-16
      8246.04  7.849202E-16
     8247.824  7.838990E-16
     8249.608  7.828775E-16
     8251.393  7.818623E-16
     8253.178  7.808481E-16
     8254.963  7.798337E-16
     8256.749  7.788185E-16
     8258.535  7.778033E-16
     8260.321  7.767890E-16
     8262.108  7.757811E-16
     8263.896  7.747727E-16
     8265.684  7.737637E-16
     8267.472  7.727545E-16
      8269.26  7.717450E-16
     8271.049  7.707399E-16
     8272.838  7.697382E-16
     8274.628  7.687357E-16
     8276.417  7.677335E-16
     8278.208  7.667301E-16
     8279.999  7.657265E-16
      8281.79  7.647310E-16
     8283.581  7.637354E-16
     8285.373  7.627389E-16
     8287.165  7.617423E-16
     8288.958  7.607449E-16
     8290.751  7.597508E-16
     8292.545  7.587606E-16
     8294.339  7.577702E-16
     8296.133  7.567796E-16
     8297.928  7.557882E-16
     8299.723  7.547967E-16
     8301.518  7.538120E-16
     8303.313  7.528278E-16
     8305.109  7.518436E-16
     8306.906  7.508586E-16
     8308.703  7.498733E-16
     8310.501  7.488897E-16
     8312.299  7.479117E-16
     8314.097  7.469335E-16
     8315.896  7.459546E-16
     8317.694  7.449755E-16
     8319.498  7.439935E-16
     8321.298  7.430193E-16
     8323.098  7.420470E-16
     8324.898  7.410740E-16
     8326.703  7.400988E-16
     8328.505  7.391249E-16
     8330.302  7.381547E-16
     8332.104  7.371888E-16
     8333.906  7.362222E-16
     8335.709  7.352553E-16
     8337.512  7.342884E-16
      8339.32  7.333180E-16
     8341.124  7.323548E-16
     8342.929  7.313941E-16
     8344.733  7.304330E-16
     8346.534  7.294738E-16
      8348.34  7.285119E-16
      8350.15  7.275479E-16
     8351.956  7.265938E-16
     8353.763  7.256391E-16
      8355.57  7.246836E-16
     8357.378  7.237279E-16
     8359.186  7.227720E-16
     8360.994  7.218198E-16
     8362.803  7.208710E-16
     8364.611  7.199220E-16
     8366.421  7.189723E-16
      8368.23  7.180223E-16
     8370.041  7.170719E-16
     8371.852  7.161288E-16
     8373.663  7.151851E-16
     8375.474  7.142416E-16
     8377.286  7.132968E-16
     8379.098  7.123525E-16
      8380.91  7.114116E-16
     8382.724  7.104739E-16
     8384.537  7.095361E-16
     8386.351  7.085980E-16
     8388.165  7.076593E-16
     8389.979  7.067205E-16
     8391.794  7.057891E-16
     8393.609  7.048571E-16
     8395.426  7.039243E-16
     8397.241  7.029921E-16
     8399.058  7.020592E-16
     8400.875  7.011291E-16
     8402.692  7.002030E-16
      8404.51  6.992767E-16
     8406.328  6.983497E-16
     8408.146  6.974226E-16
     8409.965  6.964952E-16
     8411.784  6.955745E-16
     8413.604  6.946533E-16
     8415.424  6.937324E-16
     8417.244  6.928107E-16
      8419.07  6.918859E-16
     8420.892  6.909675E-16
     8422.713  6.900530E-16
     8424.535  6.891379E-16
     8426.357  6.882225E-16
      8428.18  6.873070E-16
     8430.003  6.863909E-16
     8431.827  6.854813E-16
      8433.65  6.845722E-16
     8435.476  6.836618E-16
       8437.3  6.827518E-16
     8439.125  6.818410E-16
     8440.951  6.809337E-16
     8442.776  6.800300E-16
     8444.603  6.791259E-16
      8446.43  6.782210E-16
     8448.257  6.773160E-16
     8450.084  6.764112E-16
     8451.912  6.755130E-16
      8453.74  6.746147E-16
     8455.569  6.737158E-16
     8457.398  6.728166E-16
     8459.229  6.719169E-16
     8461.058  6.710217E-16
     8462.889  6.701286E-16
     8464.719  6.692358E-16
      8466.55  6.683421E-16
     8468.382  6.674479E-16
     8470.214  6.665545E-16
     8472.046  6.656677E-16
     8473.878  6.647809E-16
     8475.712  6.638929E-16
     8477.545  6.630051E-16
     8479.379  6.621168E-16
     8481.213  6.612342E-16
     8483.048  6.603540E-16
     8484.883  6.594736E-16
     8486.719  6.585926E-16
     8488.554  6.577118E-16
     8490.396  6.568297E-16
     8492.231  6.559586E-16
     8494.068  6.550868E-16
     8495.901  6.542165E-16
     8497.739  6.533439E-16
     8499.577  6.524711E-16
     8501.416  6.518690E-16
      8503.26  6.513467E-16
       8505.1  6.508253E-16
     8506.939  6.503037E-16
     8508.779  6.497822E-16
      8510.62  6.492621E-16
     8512.456  6.487471E-16
     8514.303  6.482290E-16
     8516.145  6.477121E-16
     8517.986  6.471952E-16
     8519.834  6.466765E-16
     8521.677  6.461625E-16
     8523.521  6.456487E-16
     8525.364  6.451347E-16
     8527.208  6.446206E-16
     8529.053  6.441060E-16
     8530.898  6.435926E-16
     8532.743  6.430811E-16
     8534.589  6.425691E-16
     8536.436  6.420567E-16
     8538.282  6.415442E-16
     8540.129  6.410317E-16
     8541.977  6.405220E-16
     8543.824  6.400121E-16
     8545.673  6.395019E-16
     8547.521  6.389914E-16
      8549.37  6.384808E-16
      8551.22  6.379718E-16
     8553.069  6.374638E-16
      8554.92  6.369553E-16
     8556.771  6.364466E-16
     8558.621  6.359379E-16
     8560.473  6.354295E-16
     8562.324  6.349229E-16
     8564.177  6.344159E-16
     8566.029  6.339089E-16
     8567.882  6.334016E-16
     8569.735  6.328939E-16
      8571.59  6.323884E-16
     8573.443  6.318836E-16
     8575.298  6.313783E-16
     8577.153  6.308726E-16
     8579.009  6.303667E-16
     8580.864  6.298624E-16
     8582.721  6.293591E-16
     8584.577  6.288558E-16
     8586.435  6.283521E-16
     8588.292  6.278481E-16
     8590.149  6.273443E-16
     8592.008  6.268423E-16
     8593.866  6.263402E-16
     8595.726  6.258377E-16
     8597.585  6.253350E-16
     8599.445  6.248320E-16
     8601.305  6.243310E-16
     8603.166  6.238304E-16
     8605.026  6.233300E-16
     8606.889  6.228288E-16
      8608.75  6.223278E-16
     8610.612  6.218274E-16
     8612.475  6.213287E-16
     8614.338  6.208296E-16
     8616.201  6.203304E-16
     8618.065  6.198308E-16
      8619.93  6.193311E-16
     8621.799  6.188326E-16
     8623.664  6.183351E-16
     8625.529  6.178375E-16
     8627.396  6.173395E-16
     8629.262  6.168415E-16
     8631.129  6.163446E-16
     8632.995  6.158491E-16
     8634.863  6.153529E-16
     8636.731  6.148565E-16
       8638.6  6.143600E-16
     8640.468  6.138642E-16
     8642.337  6.133699E-16
     8644.207  6.128753E-16
     8646.076  6.123809E-16
     8647.947  6.118858E-16
     8649.817  6.113909E-16
     8651.688  6.108978E-16
     8653.561  6.104047E-16
     8655.433  6.099114E-16
      8657.31  6.094168E-16
     8659.182  6.089233E-16
     8661.056  6.084306E-16
     8662.924  6.079409E-16
     8664.798  6.074493E-16
     8666.673  6.069574E-16
     8668.552  6.064645E-16
     8670.427  6.059729E-16
     8672.303  6.054831E-16
     8674.179  6.049932E-16
     8676.056  6.045029E-16
     8677.932  6.040127E-16
     8679.805  6.035232E-16
     8681.687  6.030338E-16
     8683.564  6.025455E-16
     8685.443  6.020569E-16
     8687.322  6.015681E-16
     8689.201  6.010791E-16
     8691.081  6.005915E-16
     8692.961  6.001048E-16
     8694.842  5.996177E-16
     8696.723  5.991306E-16
     8698.604  5.986431E-16
     8700.485  5.981552E-16
     8702.367  5.976668E-16
      8704.25  5.971780E-16
     8706.133  5.966890E-16
     8708.017  5.961997E-16
       8709.9  5.957101E-16
     8711.784  5.952233E-16
     8713.669  5.947363E-16
     8715.554  5.942491E-16
     8717.439  5.937615E-16
     8719.325  5.932738E-16
     8721.211  5.927878E-16
     8723.098  5.923025E-16
     8724.989  5.918156E-16
     8726.877  5.913296E-16
     8728.765  5.908437E-16
     8730.652  5.903584E-16
     8732.541  5.898745E-16
     8734.431  5.893902E-16
      8736.32  5.889059E-16
      8738.21  5.884213E-16
       8740.1  5.879368E-16
      8741.99  5.874546E-16
     8743.882  5.869720E-16
     8745.773  5.864892E-16
     8747.665  5.860064E-16
     8749.558  5.855231E-16
      8751.45  5.850421E-16
     8753.343  5.845615E-16
     8755.236  5.840806E-16
     8757.131  5.835993E-16
     8759.025  5.831179E-16
      8760.92  5.826374E-16
     8762.815  5.821579E-16
     8764.711  5.816782E-16
     8766.606  5.811982E-16
     8768.503  5.807180E-16
     8770.399  5.802382E-16
     8772.297  5.797603E-16
     8774.194  5.792823E-16
     8776.093  5.788040E-16
     8777.991  5.783254E-16
      8779.89  5.778468E-16
     8781.789  5.773704E-16
     8783.688  5.768940E-16
     8785.589  5.764172E-16
     8787.489  5.759404E-16
     8789.391  5.754630E-16
     8791.292  5.749876E-16
     8793.193  5.745126E-16
     8795.096  5.740375E-16
     8796.998  5.735622E-16
     8798.901  5.730865E-16
     8800.805  5.726118E-16
     8802.708  5.721385E-16
     8804.612  5.716649E-16
     8806.518  5.711908E-16
     8808.422  5.707169E-16
     8810.328  5.702429E-16
     8812.233  5.697710E-16
      8814.14  5.692987E-16
     8816.047  5.688261E-16
     8817.954  5.683532E-16
     8819.861  5.678805E-16
      8821.77  5.674098E-16
     8823.678  5.669393E-16
     8825.586  5.664686E-16
       8827.5  5.659965E-16
     8829.415  5.655239E-16
