WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
     10133.21  1.810372E-17
     10134.63  1.791555E-17
     10136.05  1.772785E-17
     10137.48  1.754030E-17
      10138.9  1.735408E-17
     10140.33  1.716900E-17
     10141.75  1.699464E-17
     10143.18  1.682068E-17
      10144.6  1.664686E-17
     10146.03  1.647332E-17
     10147.46  1.630006E-17
     10148.88  1.612700E-17
     10150.31  1.595646E-17
     10151.74  1.579431E-17
     10153.16  1.563242E-17
     10154.59  1.547065E-17
     10156.02  1.530927E-17
     10157.44  1.514800E-17
     10158.87  1.498699E-17
      10160.3  1.482974E-17
     10161.73  1.467898E-17
     10163.16  1.452906E-17
     10164.58  1.437956E-17
     10166.02  1.422916E-17
     10167.45  1.407999E-17
     10168.87  1.393236E-17
      10170.3  1.378820E-17
     10171.73  1.364943E-17
     10173.16  1.351240E-17
     10174.59  1.337580E-17
     10176.02  1.323935E-17
     10177.45  1.310295E-17
     10178.89  1.296568E-17
     10180.32  1.283390E-17
     10181.74  1.270462E-17
     10183.17  1.257697E-17
      10184.6  1.244940E-17
     10186.03  1.232207E-17
     10187.47  1.219479E-17
      10188.9  1.206755E-17
     10190.33  1.194504E-17
     10191.77  1.182341E-17
     10193.21  1.170526E-17
     10194.63  1.158819E-17
     10196.06  1.147018E-17
     10197.49  1.135240E-17
     10198.93  1.123503E-17
     10200.36  1.112138E-17
      10201.8  1.100940E-17
     10203.24  1.090054E-17
     10204.67  1.079169E-17
     10206.11  1.068297E-17
     10207.54  1.057430E-17
     10208.98  1.046652E-17
     10210.41  1.036091E-17
     10211.85  1.025820E-17
     10213.28  1.015715E-17
     10214.72  1.005618E-17
     10216.15  9.955258E-18
     10217.59  9.854432E-18
     10219.02  9.754551E-18
     10220.46  9.656123E-18
      10221.9  9.561511E-18
     10223.33  9.467856E-18
     10224.77  9.374319E-18
     10226.21  9.280775E-18
     10227.64  9.187340E-18
     10229.08  9.094835E-18
     10230.52  9.003136E-18
     10231.96  8.915937E-18
      10233.4  8.829122E-18
     10234.83  8.742285E-18
     10236.27  8.655494E-18
     10237.71  8.568673E-18
     10239.15  8.482726E-18
     10240.59  8.397589E-18
     10242.03  8.316746E-18
     10243.47  8.235878E-18
     10244.91  8.154999E-18
     10246.35  8.074195E-18
     10247.79  7.993366E-18
     10249.23  7.913075E-18
     10250.67  7.834291E-18
     10252.11  7.758911E-18
     10253.55  7.683522E-18
     10254.99  7.608192E-18
     10256.44  7.532241E-18
     10257.89  7.456952E-18
     10259.32  7.382348E-18
     10260.76  7.309688E-18
      10262.2  7.239681E-18
     10263.64  7.169675E-18
     10265.08  7.099695E-18
     10266.53  7.029719E-18
     10267.97  6.959708E-18
     10269.42  6.889205E-18
     10270.87  6.822292E-18
      10272.3  6.757448E-18
     10273.74  6.692296E-18
     10275.19  6.627101E-18
     10276.63  6.561930E-18
     10278.08  6.496764E-18
     10279.52  6.431595E-18
     10280.97  6.369543E-18
     10282.42  6.307712E-18
     10283.87  6.246705E-18
      10285.3  6.186191E-18
     10286.75  6.125198E-18
     10288.19  6.064171E-18
     10289.64  6.003233E-18
     10291.09  5.945546E-18
     10292.54  5.887633E-18
     10293.99  5.830546E-18
     10295.44  5.773516E-18
     10296.88  5.716446E-18
     10298.33  5.659390E-18
