WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
     9517.394     0.1282813
     9518.359     0.1281024
     9519.316      0.127925
     9520.277     0.1277458
     9521.245     0.1275599
     9522.206     0.1273759
     9523.174     0.1271912
     9524.136     0.1270077
     9525.098      0.126825
     9526.065     0.1266394
     9527.027     0.1264564
      9527.99     0.1262723
     9528.958     0.1260883
      9529.92     0.1259051
     9530.883     0.1257253
     9531.851     0.1255456
     9532.809     0.1253673
     9533.776     0.1251884
      9534.74     0.1250094
     9535.703      0.124831
     9536.672     0.1246515
     9537.635     0.1244729
     9538.599     0.1242939
     9539.567     0.1241148
      9540.53     0.1239734
     9541.494     0.1238623
     9542.464     0.1237508
     9543.428     0.1236388
     9544.392     0.1235273
     9545.355      0.123416
      9546.32     0.1233042
      9547.29     0.1231918
     9548.254     0.1230801
     9549.219     0.1229674
     9550.188     0.1228565
     9551.153     0.1227543
     9552.118     0.1226515
     9553.088     0.1225484
     9554.053     0.1224447
     9555.023     0.1223407
     9555.989     0.1222377
     9556.954     0.1221335
      9557.92     0.1220302
     9558.885     0.1219269
     9559.851     0.1218218
     9560.821     0.1217122
     9561.787     0.1216033
     9562.753     0.1214932
     9563.725     0.1213827
      9564.69     0.1212727
     9565.662     0.1211621
     9566.628     0.1210511
     9567.595     0.1209406
     9568.566     0.1208293
     9569.533     0.1207187
     9570.494     0.1206097
     9571.467     0.1205007
     9572.434     0.1203926
       9573.4     0.1202837
     9574.373     0.1201743
      9575.34     0.1200658
     9576.313     0.1199567
      9577.28     0.1198472
     9578.247     0.1197383
      9579.22     0.1196282
     9580.187     0.1195062
     9581.155      0.119333
     9582.129     0.1191591
     9583.097     0.1189855
      9584.06     0.1188142
     9585.033     0.1186399
     9586.001     0.1184662
      9586.97     0.1182928
     9587.943     0.1181198
     9588.912      0.117946
     9589.886     0.1177723
     9590.854     0.1176137
     9591.823     0.1174575
     9592.798     0.1172999
     9593.767     0.1171431
     9594.735     0.1169863
     9595.705     0.1168298
     9596.674     0.1166735
     9597.644     0.1165163
     9598.618     0.1163586
     9599.588     0.1162021
     9600.563     0.1160459
     9601.533     0.1158924
     9602.503       0.11574
     9603.479     0.1155861
     9604.448     0.1154331
     9605.418       0.11528
     9606.394     0.1151255
     9607.364      0.114973
     9608.335     0.1148199
     9609.306     0.1146666
     9610.276     0.1145119
     9611.252     0.1143513
     9612.224     0.1141909
     9613.194     0.1140317
     9614.171     0.1138705
     9615.142     0.1137114
     9616.113     0.1135514
      9617.09      0.113391
     9618.062     0.1132308
     9619.033     0.1130707
      9620.01     0.1129106
     9620.981     0.1127711
     9621.953     0.1126298
     9622.926       0.11249
     9623.897     0.1123488
     9624.875     0.1122075
     9625.848     0.1120671
     9626.819     0.1119262
     9627.798     0.1117847
     9628.771     0.1116446
     9629.743     0.1115033
     9630.721     0.1113669
     9631.693     0.1112326
     9632.672     0.1110982
     9633.645     0.1109648
     9634.618     0.1108302
     9635.592     0.1106962
     9636.564     0.1105624
     9637.538     0.1104278
     9638.517     0.1102927
      9639.49     0.1101583
     9640.465     0.1100194
     9641.443     0.1098759
     9642.418     0.1097329
     9643.396     0.1095888
     9644.371     0.1094458
     9645.346     0.1093026
     9646.325     0.1091585
     9647.294     0.1090165
     9648.269     0.1088735
     9649.249     0.1087286
     9650.224     0.1085876
     9651.198      0.108454
     9652.179     0.1083209
     9653.153     0.1081879
     9654.134     0.1080537
     9655.109     0.1079206
     9656.084     0.1077879
     9657.065     0.1076522
     9658.041     0.1075194
     9659.017      0.107386
     9659.997     0.1072513
     9660.968     0.1070875
     9661.943     0.1069234
     9662.925     0.1067578
     9663.901     0.1065936
     9664.883     0.1064276
     9665.859     0.1062638
     9666.836     0.1060997
     9667.817     0.1059343
     9668.794     0.1057706
     9669.771     0.1056067
     9670.753     0.1054405
     9671.729      0.105276
     9672.707     0.1051117
     9673.684     0.1049467
     9674.661     0.1047823
     9675.644      0.104617
     9676.621     0.1044525
     9677.599     0.1042879
     9678.581     0.1041223
      9679.56     0.1039576
     9680.537     0.1037951
     9681.521     0.1036319
     9682.498     0.1034697
     9683.477     0.1033082
      9684.46     0.1031451
     9685.438     0.1029827
     9686.422     0.1028204
     9687.395     0.1026595
     9688.374     0.1024972
     9689.357     0.1023346
     9690.336     0.1021731
     9691.315     0.1020142
       9692.3     0.1018543
     9693.278     0.1016949
     9694.258     0.1015357
     9695.242     0.1013761
     9696.222     0.1012162
     9697.207     0.1010564
     9698.187     0.1008973
     9699.166     0.1007378
     9700.146     0.1005817
     9701.126     0.1004449
     9702.105     0.1003078
     9703.091     0.1001702
     9704.071     0.1000328
     9705.052    0.09989584
     9706.037    0.09975813
     9707.018    0.09962101
     9708.004    0.09948131
     9708.984    0.09934471
     9709.965    0.09920686
     9710.951    0.09906351
     9711.933    0.09892064
     9712.913    0.09877732
     9713.895    0.09863432
     9714.876    0.09849027
     9715.857    0.09834757
     9716.844    0.09820283
     9717.825     0.0980595
     9718.813    0.09791496
     9719.794    0.09777161
     9720.776    0.09763072
     9721.764    0.09749024
     9722.745    0.09734976
     9723.728    0.09721009
     9724.715    0.09706888
     9725.697    0.09692863
      9726.68    0.09678867
     9727.663    0.09664853
     9728.646    0.09650766
     9729.634    0.09636665
     9730.616    0.09622494
       9731.6    0.09608288
     9732.588    0.09594072
      9733.57    0.09579904
     9734.554    0.09565724
     9735.543    0.09551446
     9736.526    0.09537221
      9737.51    0.09523022
     9738.499    0.09508729
     9739.478    0.09494557
     9740.467    0.09479658
      9741.45    0.09464101
     9742.435    0.09448505
     9743.424    0.09432913
     9744.408    0.09417329
     9745.393    0.09401742
     9746.382    0.09386077
     9747.367    0.09370473
     9748.352    0.09354904
     9749.342    0.09339257
     9750.326    0.09323754
     9751.316    0.09308317
     9752.302    0.09292932
     9753.281    0.09277625
     9754.272    0.09262057
     9755.258    0.09246708
     9756.243     0.0923134
     9757.234    0.09215835
      9758.22    0.09200421
     9759.205    0.09185003
     9760.196    0.09169537
     9761.183    0.09154274
     9762.174    0.09138774
      9763.16    0.09123481
     9764.146    0.09108137
     9765.138    0.09092715
     9766.119    0.09077449
     9767.105    0.09062153
     9768.098    0.09046705
     9769.084    0.09031295
     9770.071    0.09015855
     9771.063    0.08999482
     9772.051    0.08983238
     9773.038    0.08966835
      9774.03    0.08950573
     9775.018    0.08934223
     9776.011    0.08917835
     9776.998    0.08901484
     9777.985    0.08885196
     9778.979     0.0886881
     9779.961     0.0885266
     9780.949    0.08838413
     9781.942    0.08824399
     9782.931    0.08810236
     9783.919    0.08796161
     9784.913    0.08781946
     9785.901    0.08767915
     9786.896    0.08753695
     9787.884    0.08739594
     9788.872    0.08725388
     9789.866    0.08711283
     9790.855    0.08696777
     9791.839    0.08682426
     9792.834    0.08667773
     9793.823    0.08653322
     9794.813    0.08638697
     9795.808     0.0862418
     9796.797    0.08609655
     9797.792    0.08595054
     9798.781    0.08580495
     9799.771    0.08565902
     9800.767      0.085541
     9801.757    0.08543199
     9802.747    0.08532296
     9803.742    0.08521332
     9804.732    0.08510419
     9805.718    0.08499552
     9806.714    0.08488607
     9807.704    0.08477653
       9808.7    0.08466593
     9809.691    0.08455668
     9810.683    0.08444855
     9811.679    0.08433983
      9812.67     0.0842318
     9813.661    0.08412391
     9814.658    0.08401532
     9815.649    0.08390734
     9816.641    0.08379929
     9817.638    0.08368976
     9818.624    0.08358207
     9819.622    0.08347335
     9820.613    0.08334939
     9821.605    0.08321526
     9822.604    0.08308047
     9823.596    0.08294639
     9824.588    0.08281209
     9825.586    0.08267771
     9826.578    0.08254394
     9827.571    0.08241026
     9828.569    0.08227542
     9829.562    0.08214094
     9830.561     0.0820052
     9831.554    0.08186913
     9832.541    0.08173337
      9833.54    0.08159667
     9834.533    0.08146038
     9835.526    0.08132391
     9836.525    0.08118724
      9837.52    0.08105127
     9838.513    0.08091515
     9839.512    0.08077764
     9840.506     0.0806407
     9841.506     0.0805025
       9842.5    0.08036455
     9843.494    0.08022694
     9844.488    0.08008935
     9845.482    0.07995149
     9846.478    0.07981355
     9847.478    0.07967581
     9848.473    0.07953831
     9849.467    0.07939996
     9850.468    0.07926302
     9851.463    0.07912862
     9852.463    0.07899351
     9853.458    0.07885915
     9854.454    0.07872406
     9855.455    0.07858884
      9856.45    0.07845458
     9857.446    0.07831952
     9858.441    0.07818493
     9859.438    0.07805024
     9860.434    0.07792312
     9861.435    0.07780495
     9862.431    0.07768726
     9863.433    0.07756865
      9864.43    0.07745016
     9865.426    0.07733237
     9866.428    0.07721368
     9867.425    0.07709536
     9868.421     0.0769773
     9869.424    0.07685795
     9870.421    0.07674053
     9871.412    0.07662505
     9872.415    0.07650838
     9873.412    0.07639222
     9874.415    0.07627462
     9875.412    0.07615818
      9876.41    0.07604206
     9877.413    0.07592495
     9878.411    0.07580838
     9879.408    0.07569164
     9880.412    0.07557113
      9881.41    0.07544743
     9882.408    0.07532286
     9883.412    0.07519733
      9884.41    0.07507322
     9885.409    0.07494923
     9886.407     0.0748252
     9887.406    0.07470056
      9888.41    0.07457542
     9889.409     0.0744505
     9890.408    0.07433142
     9891.413    0.07421904
     9892.412    0.07410636
     9893.411    0.07399432
     9894.416    0.07388107
     9895.416    0.07376835
     9896.421    0.07365587
     9897.415    0.07354391
     9898.415     0.0734314
      9899.42    0.07331795
      9900.42    0.07319392
      9901.42    0.07305623
     9902.426     0.0729169
     9903.427    0.07277808
     9904.427    0.07264014
     9905.433    0.07250115
     9906.434     0.0723628
     9907.439    0.07222387
      9908.44    0.07208557
     9909.441     0.0719474
     9910.447    0.07181086
     9911.443    0.07167891
     9912.444    0.07154687
     9913.451    0.07141392
     9914.453    0.07128117
     9915.454    0.07114895
     9916.461    0.07101563
     9917.463    0.07088355
     9918.471    0.07075049
     9919.473    0.07061753
     9920.475     0.0704852
     9921.482    0.07035184
     9922.484     0.0702192
     9923.486    0.07008693
     9924.489    0.06995422
     9925.491    0.06982195
     9926.494    0.06968928
     9927.502    0.06955566
     9928.505     0.0694233
     9929.514    0.06929017
     9930.517    0.06915611
      9931.52    0.06902011
     9932.528    0.06888337
     9933.532    0.06874727
     9934.535    0.06861109
     9935.544     0.0684744
     9936.548    0.06833874
     9937.552    0.06820305
     9938.556    0.06806677
      9939.56    0.06793059
     9940.569    0.06780713
     9941.573     0.0676935
     9942.577    0.06757973
     9943.588    0.06746599
     9944.592    0.06735286
     9945.597    0.06723929
     9946.606    0.06712477
     9947.611    0.06701123
     9948.616    0.06689697
     9949.627    0.06678244
     9950.632     0.0666662
     9951.643    0.06654751
     9952.643    0.06642962
     9953.647    0.06631168
     9954.658    0.06619265
     9955.664    0.06607372
      9956.67    0.06595515
     9957.682    0.06583603
     9958.688    0.06571756
     9959.693    0.06559906
     9960.705    0.06548198
     9961.711    0.06536605
     9962.717    0.06524987
