WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     2131.571   7.740272E-8
     2131.719   7.730352E-8
     2131.866   7.720435E-8
     2132.013   7.710522E-8
     2132.161   7.700613E-8
     2132.307   7.690774E-8
     2132.456   7.680789E-8
     2132.604   7.670893E-8
     2132.751   7.660998E-8
     2132.898   7.651109E-8
     2133.046   7.641206E-8
     2133.194   7.631324E-8
      2133.34   7.621512E-8
     2133.488   7.611636E-8
     2133.635   7.601751E-8
     2133.784   7.591802E-8
     2133.932   7.581922E-8
     2134.078   7.572145E-8
     2134.226   7.562274E-8
     2134.373   7.552407E-8
     2134.521   7.542560E-8
     2134.668   7.532700E-8
     2134.816   7.522844E-8
     2134.965   7.512911E-8
     2135.112   7.503145E-8
     2135.259   7.493301E-8
     2135.407   7.483460E-8
     2135.555   7.473625E-8
     2135.702   7.463792E-8
      2135.85   7.453964E-8
     2135.997   7.444221E-8
     2136.145   7.434385E-8
     2136.293   7.424487E-8
     2136.441   7.414675E-8
     2136.589   7.404866E-8
     2136.737   7.395045E-8
     2136.883   7.385326E-8
     2137.031   7.375512E-8
     2137.179   7.365720E-8
     2137.327   7.355916E-8
     2137.476   7.346049E-8
     2137.624   7.336252E-8
     2137.771   7.326474E-8
     2137.918   7.316766E-8
     2138.066   7.306980E-8
     2138.214   7.297199E-8
     2138.362   7.287423E-8
      2138.51   7.277648E-8
     2138.658   7.267894E-8
     2138.806   7.258131E-8
     2138.954   7.248369E-8
     2139.102   7.238611E-8
      2139.25   7.228842E-8
     2139.398   7.219091E-8
     2139.546   7.209346E-8
     2139.694   7.199603E-8
      2139.84   7.189947E-8
      2139.99   7.180117E-8
     2140.138   7.170369E-8
     2140.286   7.160624E-8
     2140.434   7.150866E-8
     2140.581   7.141209E-8
     2140.729   7.131460E-8
     2140.877   7.121731E-8
     2141.025   7.111990E-8
     2141.173   7.102253E-8
     2141.322   7.092456E-8
      2141.47   7.082728E-8
     2141.617   7.073082E-8
     2141.766   7.063361E-8
     2141.914   7.053661E-8
     2142.062   7.043948E-8
     2142.211   7.034160E-8
     2142.358   7.024536E-8
     2142.506   7.014835E-8
     2142.655   7.005139E-8
     2142.803   6.995445E-8
     2142.951   6.985757E-8
     2143.099   6.976058E-8
     2143.248   6.966378E-8
     2143.395   6.956783E-8
     2143.544   6.947030E-8
     2143.691   6.937427E-8
     2143.841   6.927683E-8
     2143.989   6.918009E-8
     2144.137   6.908352E-8
     2144.284   6.898765E-8
     2144.433   6.889118E-8
     2144.581   6.879460E-8
      2144.73   6.869741E-8
     2144.879   6.860091E-8
     2145.027   6.850443E-8
     2145.176   6.840816E-8
     2145.323   6.831258E-8
     2145.471   6.821625E-8
      2145.62   6.811995E-8
     2145.768   6.802369E-8
     2145.917   6.792746E-8
     2146.066   6.783049E-8
     2146.213   6.773516E-8
     2146.362   6.763906E-8
      2146.51   6.754302E-8
     2146.659   6.744683E-8
     2146.807   6.735086E-8
     2146.956   6.725494E-8
     2147.103   6.715969E-8
     2147.253   6.706306E-8
     2147.401   6.696725E-8
      2147.55   6.687134E-8
     2147.698   6.677561E-8
     2147.847   6.667977E-8
     2147.996   6.658414E-8
     2148.143   6.648917E-8
     2148.292   6.639346E-8
      2148.44   6.629795E-8
      2148.59   6.620154E-8
     2148.739   6.610594E-8
     2148.886   6.601120E-8
     2149.035   6.591584E-8
     2149.183   6.582037E-8
     2149.332   6.572498E-8
     2149.481   6.562959E-8
     2149.629   6.553425E-8
     2149.779   6.543819E-8
     2149.927   6.534373E-8
     2150.076   6.524827E-8
     2150.224   6.515289E-8
     2150.373   6.505759E-8
     2150.522   6.496231E-8
     2150.671   6.486692E-8
     2150.818   6.477253E-8
     2150.967   6.467722E-8
     2151.117   6.458134E-8
     2151.266   6.448629E-8
     2151.415   6.439112E-8
     2151.563   6.429614E-8
     2151.712   6.420105E-8
      2151.86   6.410679E-8
     2152.009   6.401179E-8
     2152.157   6.391699E-8
     2152.308   6.382129E-8
     2152.457   6.372642E-8
     2152.604   6.363238E-8
     2152.753   6.353759E-8
     2152.902   6.344284E-8
     2153.051   6.334815E-8
       2153.2   6.325349E-8
     2153.349   6.315888E-8
     2153.499   6.306353E-8
     2153.647   6.296978E-8
     2153.796   6.287529E-8
     2153.945   6.278086E-8
     2154.094   6.268630E-8
     2154.243   6.259195E-8
     2154.392   6.249764E-8
      2154.54   6.240398E-8
     2154.689   6.230961E-8
     2154.839   6.221466E-8
     2154.988   6.212052E-8
     2155.137   6.202627E-8
     2155.286   6.193207E-8
     2155.434   6.183883E-8
     2155.583   6.174471E-8
     2155.732   6.165062E-8
     2155.881   6.155660E-8
     2156.031   6.146199E-8
     2156.181   6.136805E-8
      2156.33   6.127414E-8
     2156.478   6.118106E-8
     2156.627   6.108725E-8
     2156.776   6.099347E-8
     2156.925   6.089975E-8
     2157.075   6.080592E-8
     2157.224   6.071226E-8
     2157.373   6.061867E-8
     2157.522   6.052512E-8
     2157.672   6.043146E-8
     2157.821   6.033800E-8
      2157.97   6.024457E-8
     2158.119   6.015104E-8
     2158.267   6.005848E-8
     2158.417   5.996503E-8
     2158.567   5.987103E-8
     2158.717   5.977767E-8
     2158.866   5.968451E-8
     2159.015   5.959124E-8
     2159.163   5.949878E-8
     2159.313   5.940560E-8
     2159.462   5.931247E-8
     2159.613   5.921877E-8
     2159.761   5.912648E-8
     2159.911   5.903271E-8
     2160.061   5.896956E-8
     2160.209   5.895001E-8
     2160.358   5.893030E-8
     2160.508   5.891059E-8
     2160.657   5.889083E-8
     2160.807   5.887111E-8
     2160.956   5.885139E-8
     2161.106   5.883165E-8
     2161.255   5.881189E-8
     2161.405   5.879214E-8
     2161.554   5.877239E-8
     2161.704   5.875262E-8
     2161.853   5.873286E-8
     2162.002   5.871324E-8
     2162.152   5.869330E-8
     2162.302   5.867351E-8
     2162.452   5.865371E-8
     2162.601   5.863393E-8
     2162.751   5.861412E-8
     2162.899   5.859446E-8
     2163.049   5.857463E-8
     2163.198   5.855482E-8
     2163.349   5.853483E-8
     2163.499   5.851498E-8
     2163.648   5.849518E-8
     2163.798   5.847531E-8
     2163.947   5.845563E-8
     2164.096   5.843577E-8
     2164.246   5.841592E-8
     2164.396   5.839606E-8
     2164.546   5.837617E-8
     2164.697   5.835612E-8
     2164.845   5.833641E-8
     2164.995   5.831651E-8
     2165.145   5.829662E-8
     2165.294   5.827674E-8
     2165.444   5.825681E-8
     2165.594   5.823692E-8
     2165.742   5.821716E-8
     2165.894   5.819706E-8
     2166.043   5.817714E-8
     2166.193   5.815720E-8
     2166.343   5.813725E-8
     2166.493   5.811730E-8
     2166.643   5.809738E-8
     2166.791   5.807757E-8
     2166.941   5.805761E-8
     2167.091   5.803763E-8
     2167.242   5.801750E-8
     2167.392   5.799753E-8
     2167.541   5.797766E-8
     2167.691   5.795767E-8
     2167.841   5.793769E-8
     2167.991   5.791769E-8
     2168.141   5.789769E-8
     2168.291   5.787765E-8
     2168.442   5.785747E-8
     2168.591   5.783762E-8
     2168.741   5.781757E-8
     2168.891   5.779755E-8
     2169.041   5.777749E-8
     2169.191   5.775746E-8
     2169.341   5.773738E-8
      2169.49   5.771748E-8
      2169.64   5.769740E-8
     2169.791   5.767718E-8
     2169.941   5.765710E-8
     2170.091   5.763690E-8
     2170.241   5.761661E-8
      2170.39   5.759649E-8
     2170.541   5.757619E-8
     2170.691   5.755590E-8
     2170.841   5.753560E-8
     2170.992   5.751512E-8
     2171.142   5.749482E-8
     2171.291   5.747468E-8
     2171.441   5.745435E-8
     2171.592   5.743404E-8
     2171.742   5.741368E-8
     2171.892   5.739336E-8
     2172.042   5.737301E-8
     2172.193   5.735264E-8
     2172.343   5.733230E-8
     2172.493   5.731193E-8
     2172.643   5.729157E-8
     2172.794   5.727119E-8
     2172.944   5.725078E-8
     2173.094   5.723043E-8
     2173.245   5.721002E-8
     2173.394   5.718979E-8
     2173.545   5.716924E-8
     2173.696   5.714883E-8
     2173.846   5.712841E-8
     2173.996   5.710800E-8
     2174.146   5.708773E-8
     2174.296   5.706729E-8
     2174.446   5.704686E-8
     2174.598   5.702626E-8
     2174.748   5.700582E-8
     2174.899   5.698533E-8
     2175.049   5.696489E-8
     2175.198   5.694459E-8
     2175.349   5.692411E-8
       2175.5   5.690364E-8
      2175.65   5.688317E-8
     2175.802   5.686249E-8
     2175.951   5.684219E-8
     2176.102   5.682167E-8
     2176.252   5.680118E-8
     2176.403   5.678066E-8
     2176.553   5.676014E-8
     2176.704   5.673964E-8
     2176.854   5.671911E-8
     2177.004   5.669873E-8
     2177.156   5.667802E-8
     2177.306   5.665751E-8
     2177.457   5.663695E-8
     2177.607   5.661639E-8
     2177.758   5.659583E-8
     2177.907   5.657544E-8
     2178.058   5.655484E-8
     2178.209   5.653426E-8
     2178.361   5.651352E-8
     2178.511   5.649293E-8
     2178.662   5.647236E-8
     2178.813   5.645176E-8
     2178.962   5.643129E-8
     2179.113   5.641071E-8
     2179.264   5.639006E-8
     2179.414   5.636946E-8
     2179.565   5.634881E-8
     2179.716   5.632821E-8
     2179.867   5.630754E-8
     2180.017   5.628690E-8
     2180.168   5.626604E-8
     2180.319   5.624517E-8
      2180.47   5.622431E-8
     2180.621   5.620346E-8
      2180.77   5.618277E-8
     2180.922   5.616172E-8
     2181.073   5.614083E-8
     2181.224   5.611995E-8
     2181.375   5.609906E-8
     2181.526   5.607816E-8
     2181.676   5.605743E-8
     2181.826   5.603653E-8
     2181.978   5.601558E-8
     2182.128   5.599468E-8
     2182.281   5.597360E-8
     2182.431   5.595268E-8
     2182.581   5.593189E-8
     2182.732   5.591097E-8
     2182.883   5.589000E-8
     2183.034   5.586907E-8
     2183.185   5.584809E-8
     2183.336   5.582715E-8
     2183.489   5.580600E-8
     2183.638   5.578518E-8
     2183.789   5.576422E-8
      2183.94   5.574323E-8
     2184.092   5.572224E-8
     2184.243   5.570123E-8
     2184.394   5.568023E-8
     2184.544   5.565940E-8
     2184.696   5.563824E-8
     2184.847   5.561722E-8
     2184.998   5.559620E-8
     2185.149   5.557514E-8
     2185.301   5.555411E-8
      2185.45   5.553323E-8
     2185.602   5.551221E-8
     2185.753   5.549116E-8
     2185.904   5.547007E-8
     2186.056   5.544886E-8
     2186.208   5.542780E-8
     2186.358   5.540688E-8
     2186.509   5.538583E-8
      2186.66   5.536471E-8
     2186.811   5.534364E-8
     2186.963   5.532254E-8
     2187.114   5.530143E-8
     2187.266   5.528018E-8
     2187.417   5.525922E-8
     2187.568   5.523809E-8
     2187.719   5.521697E-8
     2187.871   5.519583E-8
     2188.022   5.517473E-8
     2188.172   5.515376E-8
     2188.323   5.513261E-8
     2188.475   5.511146E-8
     2188.627   5.509013E-8
     2188.779   5.506894E-8
      2188.93   5.504778E-8
     2189.082   5.502662E-8
     2189.232   5.500561E-8
     2189.383   5.498440E-8
     2189.535   5.496322E-8
     2189.686   5.494205E-8
     2189.839   5.492064E-8
      2189.99   5.489946E-8
     2190.141   5.487822E-8
     2190.292   5.485681E-8
     2190.444   5.483538E-8
     2190.595   5.481399E-8
     2190.747   5.479254E-8
     2190.899   5.477092E-8
      2191.05   5.474964E-8
     2191.201   5.472821E-8
     2191.353   5.470676E-8
     2191.504   5.468530E-8
     2191.656   5.466383E-8
     2191.808   5.464236E-8
     2191.959   5.462088E-8
      2192.11   5.459958E-8
     2192.262   5.457792E-8
     2192.414   5.455643E-8
     2192.566   5.453494E-8
     2192.718   5.451342E-8
     2192.869   5.449192E-8
      2193.02   5.447058E-8
     2193.171   5.444905E-8
     2193.323   5.442753E-8
     2193.476   5.440582E-8
     2193.628   5.438430E-8
      2193.78   5.436274E-8
     2193.931   5.434122E-8
     2194.082   5.431983E-8
     2194.233   5.429829E-8
     2194.385   5.427672E-8
     2194.537   5.425515E-8
      2194.69   5.423339E-8
     2194.841   5.421198E-8
     2194.992   5.419044E-8
     2195.144   5.416884E-8
     2195.296   5.414724E-8
     2195.448   5.412564E-8
       2195.6   5.410404E-8
     2195.752   5.408244E-8
     2195.903   5.406095E-8
     2196.056   5.403917E-8
     2196.208   5.401754E-8
     2196.359   5.399592E-8
     2196.511   5.397427E-8
     2196.663   5.395264E-8
     2196.814   5.393118E-8
     2196.966   5.390950E-8
     2197.118   5.388786E-8
     2197.271   5.386600E-8
     2197.423   5.384435E-8
     2197.575   5.382267E-8
     2197.726   5.380114E-8
     2197.878   5.377947E-8
      2198.03   5.375778E-8
     2198.182   5.373607E-8
     2198.334   5.371437E-8
     2198.486   5.369265E-8
     2198.638   5.367097E-8
      2198.79   5.364925E-8
     2198.942   5.362752E-8
     2199.094   5.360580E-8
     2199.247   5.358402E-8
     2199.399   5.356229E-8
     2199.551   5.354055E-8
     2199.702   5.351897E-8
     2199.855   5.349705E-8
     2200.008   5.347529E-8
      2200.16   5.345403E-8
     2200.312   5.343277E-8
     2200.464   5.341148E-8
     2200.615   5.339037E-8
     2200.767   5.336907E-8
     2200.919   5.334779E-8
     2201.072   5.332647E-8
     2201.225   5.330497E-8
     2201.377   5.328368E-8
     2201.529   5.326253E-8
     2201.681   5.324119E-8
     2201.833   5.321985E-8
     2201.985   5.319854E-8
     2202.138   5.317719E-8
      2202.29   5.315584E-8
     2202.444   5.313432E-8
     2202.595   5.311313E-8
     2202.747   5.309176E-8
     2202.899   5.307039E-8
     2203.052   5.304899E-8
     2203.204   5.302761E-8
     2203.355   5.300640E-8
     2203.508   5.298502E-8
      2203.66   5.296359E-8
     2203.814   5.294202E-8
     2203.966   5.292062E-8
     2204.119   5.289918E-8
     2204.271   5.287778E-8
     2204.423   5.285651E-8
     2204.575   5.283506E-8
     2204.729   5.281346E-8
      2204.88   5.279217E-8
     2205.034   5.277053E-8
     2205.186   5.274909E-8
     2205.338   5.272780E-8
      2205.49   5.270633E-8
     2205.643   5.268484E-8
     2205.795   5.266335E-8
     2205.948   5.264187E-8
     2206.102   5.262021E-8
     2206.254   5.259870E-8
     2206.406   5.257737E-8
     2206.558   5.255587E-8
     2206.711   5.253436E-8
     2206.864   5.251280E-8
     2207.016   5.249128E-8
     2207.168   5.246993E-8
     2207.322   5.244819E-8
     2207.474   5.242665E-8
     2207.627   5.240509E-8
      2207.78   5.238354E-8
     2207.933   5.236196E-8
     2208.085   5.234040E-8
     2208.237   5.231900E-8
      2208.39   5.229740E-8
     2208.542   5.227583E-8
     2208.696   5.225406E-8
     2208.849   5.223244E-8
     2209.002   5.221084E-8
     2209.154   5.218940E-8
     2209.306   5.216781E-8
     2209.459   5.214619E-8
     2209.612   5.212456E-8
     2209.765   5.210289E-8
     2209.919   5.208107E-8
     2210.071   5.205951E-8
     2210.223   5.203765E-8
     2210.376   5.201579E-8
     2210.529   5.199393E-8
     2210.682   5.197202E-8
     2210.835   5.195015E-8
     2210.988   5.192823E-8
      2211.14   5.190652E-8
     2211.294   5.188443E-8
     2211.447   5.186253E-8
       2211.6   5.184060E-8
     2211.753   5.181871E-8
     2211.906   5.179677E-8
     2212.058   5.177499E-8
      2212.21   5.175309E-8
     2212.364   5.173113E-8
     2212.518   5.170901E-8
     2212.671   5.168705E-8
     2212.824   5.166508E-8
     2212.976   5.164328E-8
     2213.129   5.162132E-8
     2213.282   5.159934E-8
     2213.435   5.157736E-8
     2213.588   5.155537E-8
     2213.741   5.153338E-8
     2213.895   5.151135E-8
     2214.048   5.148936E-8
     2214.201   5.146736E-8
     2214.354   5.144532E-8
     2214.507   5.142331E-8
      2214.66   5.140129E-8
     2214.813   5.137924E-8
     2214.965   5.135739E-8
      2215.12   5.133516E-8
     2215.273   5.131309E-8
     2215.426   5.129106E-8
      2215.58   5.126898E-8
     2215.732   5.124708E-8
     2215.885   5.122500E-8
     2216.038   5.120294E-8
     2216.191   5.118085E-8
     2216.346   5.115858E-8
     2216.499   5.113648E-8
     2216.653   5.111438E-8
     2216.805   5.109245E-8
     2216.958   5.107033E-8
     2217.112   5.104818E-8
     2217.265   5.102606E-8
     2217.418   5.100393E-8
     2217.572   5.098181E-8
     2217.725   5.095964E-8
     2217.878   5.093751E-8
     2218.032   5.091537E-8
     2218.185   5.089318E-8
     2218.339   5.087104E-8
     2218.492   5.084885E-8
     2218.646   5.082669E-8
     2218.798   5.080467E-8
     2218.953   5.078228E-8
     2219.106   5.076011E-8
      2219.26   5.073790E-8
     2219.413   5.071569E-8
     2219.567   5.069347E-8
     2219.719   5.067143E-8
     2219.873   5.064920E-8
     2220.026   5.062697E-8
      2220.18   5.060448E-8
     2220.334   5.058184E-8
     2220.488   5.055937E-8
      2220.64   5.053709E-8
     2220.794   5.051461E-8
     2220.948   5.049214E-8
     2221.101   5.046966E-8
     2221.255   5.044714E-8
     2221.408   5.042465E-8
     2221.563   5.040195E-8
     2221.716   5.037963E-8
      2221.87   5.035709E-8
     2222.023   5.033459E-8
     2222.177   5.031205E-8
     2222.331   5.028953E-8
     2222.483   5.026715E-8
     2222.638   5.024443E-8
     2222.791   5.022208E-8
     2222.946   5.019934E-8
     2223.099   5.017678E-8
     2223.253   5.015421E-8
     2223.407   5.013163E-8
      2223.56   5.010923E-8
     2223.713   5.008665E-8
     2223.868   5.006388E-8
     2224.022   5.004129E-8
     2224.176   5.001869E-8
      2224.33   4.999609E-8
     2224.483   4.997363E-8
     2224.636   4.995102E-8
      2224.79   4.992841E-8
     2224.944   4.990579E-8
     2225.098   4.988314E-8
     2225.253   4.986034E-8
     2225.406   4.983786E-8
      2225.56   4.981523E-8
